 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:1998
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"421567 Santa Terezinha";16;13;19;16;6;13;21;11;13;13;8;14;163
"421568 Santa Terezinha do Progresso";5;5;2;5;2;6;7;5;4;3;4;3;51
"421569 Santiago do Sul";1;-;1;6;1;3;5;5;3;3;4;-;32
"421570 Santo Amaro da Imperatriz";18;28;24;26;36;20;28;27;17;16;20;18;278
"421580 São Bento do Sul";125;112;132;114;113;117;121;113;125;107;94;105;1378
"421575 São Bernardino";5;5;6;5;4;3;7;4;3;2;13;3;60
"421590 São Bonifácio";2;4;1;3;3;4;3;2;6;3;5;6;42
"421600 São Carlos";20;11;14;16;12;10;18;13;17;10;7;6;154
"421605 São Cristovão do Sul";8;7;8;11;7;8;12;5;9;14;6;8;103
"421610 São Domingos";23;8;15;16;19;21;18;20;12;12;15;13;192
"421620 São Francisco do Sul";56;41;48;47;53;49;58;56;35;43;42;-;528
"421630 São João Batista";18;16;37;13;29;16;26;20;23;26;24;22;270
"421635 São João do Itaperiú";5;8;4;2;5;2;5;3;2;1;4;9;50
"421625 São João do Oeste";9;6;6;12;4;8;9;7;6;2;8;4;81
"421640 São João do Sul";2;12;13;7;13;8;7;8;4;14;7;13;108
"421650 São Joaquim";32;36;30;35;36;37;33;47;30;32;28;-;376
"421660 São José";271;219;260;262;305;273;272;249;243;227;228;260;3069
"421670 São José do Cedro";16;26;15;25;18;30;28;21;10;28;20;20;257
"421680 São José do Cerrito";18;7;12;7;15;6;17;15;15;15;17;7;151
"421690 São Lourenço do Oeste";33;26;36;36;30;40;27;26;25;45;35;24;383
"421700 São Ludgero";15;3;12;12;18;8;14;17;12;14;8;12;145
"421710 São Martinho";3;5;5;6;4;4;5;2;5;6;4;4;53
"421715 São Miguel da Boa Vista";2;1;1;2;2;6;3;4;3;-;-;-;24
"421720 São Miguel do Oeste";62;44;51;41;42;42;26;26;39;58;46;45;522
"421725 São Pedro de Alcântara";4;4;5;-;6;7;4;2;2;3;5;8;50
"421730 Saudades";7;16;17;18;8;11;14;17;8;10;8;15;149
"421740 Schroeder";12;8;22;21;20;22;19;13;17;18;13;12;197
"421750 Seara";27;28;36;15;24;16;32;23;24;29;22;34;310
"421755 Serra Alta";7;4;5;3;4;6;3;3;8;3;4;4;54
"421760 Siderópolis";16;14;13;14;10;7;18;14;17;9;17;12;161
"421770 Sombrio";10;21;20;18;27;7;4;6;5;6;7;4;135
"421775 Sul Brasil";3;5;6;4;6;7;4;5;4;5;6;5;60
"421780 Taió";19;25;34;27;23;28;20;29;25;17;17;18;282
"421790 Tangará";17;10;16;7;10;9;13;9;12;10;8;14;135
"421795 Tigrinhos";6;2;-;3;3;3;2;3;-;1;-;2;25
"421800 Tijucas";32;35;40;45;51;26;36;24;48;39;36;30;442
"421810 Timbé do Sul";6;3;5;9;8;11;5;9;7;8;7;8;86
"421820 Timbó";44;29;39;13;31;40;15;5;4;1;-;-;221
"421825 Timbó Grande";17;12;7;5;8;18;25;13;19;23;19;17;183
"421830 Três Barras";27;32;36;42;39;24;24;35;26;31;23;34;373
"421835 Treviso";5;3;3;3;6;1;5;5;2;4;3;2;42
"421840 Treze de Maio";9;12;11;10;11;9;5;15;10;7;6;6;111
"421850 Treze Tílias";3;3;4;6;8;6;2;8;9;6;8;4;67
"421860 Trombudo Central";9;10;14;6;13;10;9;8;10;7;12;10;118
"421870 Tubarão";115;110;132;105;151;131;110;78;110;117;113;108;1380
"421875 Tunápolis";7;6;7;12;10;7;3;3;6;5;7;3;76
"421880 Turvo";11;13;16;27;20;19;18;16;18;11;19;21;209
"421885 União do Oeste";3;6;4;6;7;5;5;2;6;1;-;5;50
"421890 Urubici";18;16;18;13;19;24;17;14;19;16;13;25;212
"421895 Urupema";3;1;1;1;2;2;2;4;1;4;2;-;23
"421900 Urussanga";28;34;30;30;27;31;21;20;30;23;20;18;312
"421910 Vargeão";6;6;6;6;6;6;6;4;7;9;3;6;71
"421915 Vargem";5;7;5;5;8;2;1;3;8;5;5;13;67
"421917 Vargem Bonita";12;13;14;15;12;7;7;4;9;9;7;12;121
"421920 Vidal Ramos";6;11;9;13;16;10;15;11;11;18;13;9;142
"421930 Videira";74;71;74;79;73;70;76;63;75;71;81;76;883
"421935 Vitor Meireles";9;12;14;13;6;14;13;9;9;15;4;12;130
"421940 Witmarsum";6;7;4;5;6;5;7;5;7;6;5;8;71
"421950 Xanxerê";86;71;75;64;81;84;58;64;74;75;68;67;867
"421960 Xavantina";6;7;5;5;3;8;4;5;2;4;4;2;55
"421970 Xaxim";34;43;48;33;47;30;37;44;44;35;28;31;454
"421985 Zortéa";2;3;3;5;4;2;2;5;4;2;2;4;38
"420000 Município ignorado - SC";3;-;-;-;-;-;1;1;-;1;1;1;8
"430005 Água Santa";4;2;5;4;-;4;4;6;4;3;9;4;49
"430010 Agudo";25;20;18;13;13;13;28;21;29;23;30;19;252
"430020 Ajuricaba";11;7;11;11;9;5;9;4;10;5;13;6;101
"430030 Alecrim";12;10;9;5;11;6;15;7;13;14;6;11;119
"430040 Alegrete";152;112;134;133;132;135;149;134;117;145;112;128;1583
"430045 Alegria";4;6;7;4;10;8;11;3;6;1;7;6;73
"430050 Alpestre";10;18;9;16;8;11;18;16;14;25;11;18;174
"430055 Alto Alegre";1;4;3;-;2;3;3;2;1;1;1;2;23
"430057 Alto Feliz";3;2;1;1;2;3;3;3;1;1;4;1;25
"430060 Alvorada";375;362;426;378;354;372;322;340;337;318;341;370;4295
"430063 Amaral Ferrador";4;10;5;7;6;6;7;6;4;4;5;4;68
"430064 Ametista do Sul";16;10;14;14;9;14;16;2;-;-;-;-;95
"430066 André da Rocha";-;1;-;1;4;1;-;1;-;3;1;-;12
"430070 Anta Gorda";3;1;8;4;12;4;9;10;2;5;8;4;70
"430080 Antônio Prado";21;16;19;22;11;17;19;6;20;14;20;9;194
"430085 Arambaré";5;2;3;2;5;1;10;5;8;4;-;8;53
"430087 Araricá";6;3;3;3;4;7;4;5;1;9;4;8;57
"430090 Aratiba";8;8;16;10;11;4;12;7;7;12;8;7;110
"430100 Arroio do Meio";17;15;19;15;17;15;19;20;16;20;12;21;206
"430105 Arroio do Sal";3;9;12;4;6;9;10;4;12;7;5;6;87
"430120 Arroio do Tigre";27;13;11;17;18;16;19;18;25;24;14;23;225
"430110 Arroio dos Ratos";22;18;20;21;16;20;17;14;19;13;15;20;215
"430130 Arroio Grande";30;14;30;36;22;19;25;25;24;17;25;32;299
"430140 Arvorezinha";19;13;17;22;14;15;17;16;17;18;11;13;192
"430150 Augusto Pestana";13;8;9;8;11;8;11;7;5;10;9;6;105
"430155 Áurea";4;8;8;7;1;4;5;7;5;5;2;4;60
"430160 Bagé";223;172;177;200;187;183;189;203;186;207;196;190;2313
"430163 Balneário Pinhal";6;6;8;9;12;11;12;11;14;10;9;12;120
"430165 Barão";7;10;12;-;9;6;4;5;6;5;4;3;71
"430170 Barão de Cotegipe";10;5;14;6;10;3;8;8;8;4;6;5;87
"430175 Barão do Triunfo";11;5;7;2;7;8;6;9;9;1;6;4;75
"430185 Barra do Guarita";8;5;6;7;6;14;6;7;4;4;4;4;75
"430187 Barra do Quaraí";2;1;8;7;11;1;7;4;3;2;4;3;53
"430190 Barra do Ribeiro";8;17;14;15;12;14;22;26;16;18;17;13;192
"430192 Barra do Rio Azul";2;5;3;2;2;2;2;2;3;1;-;3;27
"430195 Barra Funda";4;2;1;1;-;3;4;4;6;1;5;1;32
"430180 Barracão";6;7;10;5;11;12;11;2;2;4;2;8;80
"430200 Barros Cassal";17;26;19;16;17;20;17;29;23;22;20;15;241
"430205 Benjamin Constant do Sul";4;5;7;8;6;9;9;5;8;11;11;7;90
"430210 Bento Gonçalves";135;113;110;116;106;123;115;111;105;109;93;119;1355
"430215 Boa Vista das Missões";1;1;1;3;4;2;8;5;7;6;4;3;45
"430220 Boa Vista do Buricá";6;7;4;10;2;11;6;13;9;6;2;7;83
"430225 Boa Vista do Sul";-;1;2;1;2;2;3;1;2;1;1;2;18
"430230 Bom Jesus";29;19;22;21;14;22;18;16;24;21;20;14;240
"430235 Bom Princípio";9;11;12;11;6;10;11;11;9;11;6;8;115
"430237 Bom Progresso";4;4;1;3;-;13;2;4;5;1;-;-;37
"430240 Bom Retiro do Sul";15;12;15;22;17;14;14;12;12;6;10;11;160
"430245 Boqueirão do Leão";14;9;10;14;20;13;12;13;8;15;17;12;157
"430250 Bossoroca";9;13;12;9;5;11;13;10;11;10;7;10;120
"430260 Braga";4;4;5;11;8;5;3;5;2;3;5;5;60
"430265 Brochier";5;2;9;4;4;2;4;3;7;5;5;6;56
"430270 Butiá";37;29;40;44;30;23;42;31;25;17;37;33;388
"430280 Caçapava do Sul";35;56;50;45;60;51;72;62;48;54;45;67;645
"430290 Cacequi";24;21;26;21;21;23;23;18;26;15;12;22;252
"430300 Cachoeira do Sul";117;119;116;104;120;124;121;131;96;112;104;141;1405
"430310 Cachoeirinha";179;152;172;160;205;161;197;166;197;187;187;163;2126
"430320 Cacique Doble";12;7;6;6;5;7;7;10;8;11;6;7;92
"430330 Caibaté";6;9;10;12;9;12;13;9;10;7;10;9;116
"430340 Caiçara";7;9;5;7;7;2;6;9;9;6;-;9;76
"430350 Camaquã";93;88;90;87;89;96;91;87;101;95;92;97;1106
"430355 Camargo";1;3;2;2;2;3;1;-;2;2;1;-;19
"430360 Cambará do Sul";11;17;11;23;12;15;21;7;19;7;11;14;168
"430367 Campestre da Serra";3;2;3;1;3;2;5;4;2;2;7;1;35
"430370 Campina das Missões";10;6;9;11;11;7;11;4;5;10;4;8;96
"430380 Campinas do Sul";13;8;13;9;9;11;17;9;12;7;8;7;123
"430390 Campo Bom";134;113;133;103;108;117;114;89;76;100;83;90;1260
"430400 Campo Novo";15;11;12;11;11;22;11;18;18;14;11;8;162
"430410 Campos Borges";4;13;2;4;5;1;7;6;3;4;5;5;59
"430420 Candelária";52;42;42;47;56;36;39;44;39;34;36;41;508
"430430 Cândido Godói";12;9;14;3;7;9;12;10;7;9;8;5;105
"430435 Candiota";10;7;11;12;12;13;13;18;11;7;13;10;137
"430440 Canela";38;51;56;53;58;43;65;50;58;67;51;66;656
"430450 Canguçu";73;60;58;64;67;87;75;74;61;58;60;63;800
"430460 Canoas";489;502;510;478;451;443;463;442;460;420;417;448;5523
"430463 Capão da Canoa";63;46;49;52;66;58;54;59;64;61;59;45;676
"430466 Capão do Leão";36;35;51;27;34;26;35;41;34;26;33;38;416
"430468 Capela de Santana";11;14;11;14;8;12;13;10;14;7;10;13;137
"430469 Capitão";5;1;1;4;1;3;5;1;3;2;6;3;35
"430467 Capivari do Sul";3;-;2;5;3;2;2;5;4;6;7;3;42
"430471 Caraá";3;3;3;2;2;3;2;5;5;1;8;2;39
"430470 Carazinho";78;91;103;94;86;94;83;83;97;78;66;93;1046
"430480 Carlos Barbosa";22;14;17;16;20;26;24;22;24;23;23;27;258
"430485 Carlos Gomes";5;3;3;3;4;1;2;-;-;1;1;1;24
"430490 Casca";10;7;7;6;7;11;8;6;19;10;9;6;106
"430495 Caseiros";2;2;2;-;1;2;-;1;2;2;3;1;18
"430500 Catuípe";14;9;13;12;5;10;12;10;12;9;13;8;127
"430510 Caxias do Sul";526;443;505;518;519;529;542;565;519;546;481;492;6185
"430511 Centenário";3;3;3;-;3;6;5;6;2;3;6;4;44
"430512 Cerrito";3;5;5;1;4;3;7;4;2;2;5;3;44
"430513 Cerro Branco";5;2;13;6;5;4;2;3;4;3;-;5;52
"430515 Cerro Grande";2;4;1;6;3;3;4;4;4;3;4;4;42
"430517 Cerro Grande do Sul";12;13;10;9;15;10;9;11;12;10;14;16;141
"430520 Cerro Largo";23;12;16;13;20;10;16;19;20;18;14;14;195
"430530 Chapada";8;9;20;9;10;12;11;13;10;16;9;17;144
"430535 Charqueadas";36;45;44;32;41;38;43;44;44;49;31;31;478
"430537 Charrua";8;13;8;7;6;12;8;7;10;8;3;5;95
"430540 Chiapetta";6;4;14;5;8;7;2;5;3;6;7;4;71
"430543 Chuí";3;7;7;6;8;9;8;5;5;3;2;10;73
"430544 Chuvisca";-;2;5;9;6;7;9;5;8;4;-;-;55
"430545 Cidreira";16;10;12;19;14;10;14;10;16;14;13;12;160
"430550 Ciríaco";5;6;8;10;5;8;7;3;10;11;8;9;90
"430558 Colinas";1;2;4;-;-;-;1;2;2;-;1;1;14
"430560 Colorado";3;2;5;5;2;3;4;6;4;4;2;2;42
"430570 Condor";8;5;8;9;7;6;9;6;10;4;9;3;84
"430580 Constantina";12;16;22;11;16;18;12;8;11;13;24;14;177
"430585 Coqueiros do Sul";3;3;2;1;1;2;6;5;2;2;5;-;32
"430587 Coronel Barros";2;2;1;1;-;1;-;3;2;2;3;-;17
"430590 Coronel Bicaco";22;8;16;15;12;14;12;19;15;11;8;20;172
"430595 Cotiporã";6;2;6;-;5;4;2;2;-;5;1;2;35
"430597 Coxilha";-;6;2;3;3;1;2;1;4;2;3;2;29
"430600 Crissiumal";17;20;15;24;24;15;19;20;24;21;27;24;250
"430605 Cristal";11;5;13;11;9;8;4;11;13;9;5;7;106
"430607 Cristal do Sul";4;3;6;-;2;4;2;3;4;4;5;4;41
"430610 Cruz Alta";112;106;124;101;116;92;126;117;142;91;125;138;1390
"430620 Cruzeiro do Sul";10;11;4;15;6;10;17;13;5;10;8;10;119
"430630 David Canabarro";12;4;5;11;9;3;3;8;6;3;5;4;73
"430632 Derrubadas";9;5;3;5;2;5;7;6;4;3;5;2;56
"430635 Dezesseis de Novembro";5;5;8;5;3;5;7;6;3;5;2;3;57
"430637 Dilermando de Aguiar";5;1;5;4;5;3;4;1;3;5;2;-;38
"430640 Dois Irmãos";35;20;43;33;27;28;27;33;44;28;20;27;365
"430642 Dois Irmãos das Missões";2;1;-;-;-;-;3;-;-;-;3;1;10
"430645 Dois Lajeados";-;4;4;3;3;6;2;-;5;2;3;1;33
"430650 Dom Feliciano";21;16;18;25;22;18;18;18;21;24;19;16;236
"430660 Dom Pedrito";66;51;62;56;54;65;72;70;65;61;51;67;740
"430655 Dom Pedro de Alcântara";2;-;1;4;-;1;2;3;3;-;1;-;17
"430670 Dona Francisca";10;1;10;4;12;1;6;10;4;2;5;2;67
"430673 Doutor Maurício Cardoso";6;7;9;10;7;10;6;15;9;11;6;10;106
"430675 Doutor Ricardo";-;1;1;2;2;2;2;6;3;2;2;1;24
"430676 Eldorado do Sul";38;45;38;40;48;29;46;43;39;31;37;34;468
"430680 Encantado";18;25;30;25;25;20;28;29;35;27;29;24;315
"430690 Encruzilhada do Sul";31;27;38;27;28;40;37;25;32;31;29;26;371
"430692 Engenho Velho";2;-;2;2;2;2;5;3;2;4;1;1;26
"430695 Entre Rios do Sul";6;6;4;4;5;5;4;5;7;7;4;3;60
"430693 Entre-Ijuís";11;10;12;11;14;15;17;8;10;14;12;7;141
"430697 Erebango";7;6;4;4;5;2;5;5;3;2;3;6;52
"430700 Erechim";127;147;145;124;116;110;122;132;149;139;134;137;1582
"430705 Ernestina";1;2;2;1;2;1;3;-;3;3;-;-;18
"430720 Erval Grande";10;8;4;6;6;9;8;6;4;7;4;6;78
"430730 Erval Seco";23;14;14;13;13;14;16;13;14;17;20;15;186
"430740 Esmeralda";7;3;2;9;4;6;7;5;6;7;7;9;72
"430745 Esperança do Sul";3;6;6;8;8;4;5;2;-;-;-;-;42
"430750 Espumoso";28;23;24;22;20;22;21;26;23;25;28;17;279
"430755 Estação";5;1;9;17;4;6;8;9;10;6;3;12;90
"430760 Estância Velha";68;64;70;68;68;57;52;55;64;61;40;52;719
"430770 Esteio";113;104;141;114;117;134;151;136;134;139;133;127;1543
"430780 Estrela";39;31;46;29;45;32;40;35;38;32;29;40;436
"430781 Estrela Velha";4;6;5;1;5;3;1;5;4;1;5;5;45
"430783 Eugênio de Castro";2;3;5;6;2;5;6;8;3;9;2;3;54
"430786 Fagundes Varela";2;2;3;-;-;3;2;1;1;-;3;1;18
"430790 Farroupilha";84;78;90;84;96;78;82;88;72;81;73;87;993
"430800 Faxinal do Soturno";16;15;6;8;4;13;10;9;8;7;3;6;105
"430805 Faxinalzinho";1;7;5;6;5;1;4;2;6;3;1;6;47
"430807 Fazenda Vilanova";4;1;1;4;2;3;7;7;1;3;1;1;35
"430810 Feliz";18;10;12;5;7;14;16;21;14;18;7;14;156
"430820 Flores da Cunha";25;29;12;21;29;19;23;20;16;35;14;21;264
"430825 Floriano Peixoto";2;6;2;1;1;4;2;2;4;1;5;2;32
"430830 Fontoura Xavier";17;23;19;27;29;12;19;19;28;10;20;21;244
"430840 Formigueiro";9;12;3;9;8;7;9;7;10;6;3;5;88
"430845 Fortaleza dos Valos";4;7;7;5;12;4;7;9;9;8;11;9;92
"430850 Frederico Westphalen";47;36;33;37;35;45;43;39;45;34;30;43;467
"430860 Garibaldi";27;29;29;32;24;24;25;36;24;19;26;27;322
"430865 Garruchos";8;1;2;2;-;4;1;4;2;4;1;3;32
"430870 Gaurama";9;8;12;10;4;7;3;8;6;7;6;5;85
"430880 General Câmara";10;6;7;14;9;9;10;2;9;12;10;10;108
"430885 Gentil";1;-;-;1;1;-;4;-;-;-;-;-;7
"430890 Getúlio Vargas";23;19;25;21;20;23;25;17;34;16;14;18;255
"430900 Giruá";32;31;40;29;33;24;29;26;30;25;34;23;356
"430905 Glorinha";4;4;4;7;9;7;7;3;6;4;3;10;68
"430910 Gramado";40;38;41;41;44;34;41;32;39;40;39;33;462
"430912 Gramado dos Loureiros";-;5;-;2;1;7;4;3;2;4;1;5;34
"430915 Gramado Xavier";9;11;4;8;6;5;3;8;3;7;3;1;68
"430920 Gravataí";384;354;405;345;343;347;358;327;357;332;325;313;4190
"430925 Guabiju";2;2;1;-;1;-;4;3;2;4;6;1;26
"430930 Guaíba";173;157;192;156;185;146;178;161;148;139;153;133;1921
"430940 Guaporé";30;23;23;30;25;23;19;31;25;17;25;32;303
"430950 Guarani das Missões";15;14;17;17;21;11;7;14;20;12;11;13;172
"430955 Harmonia";4;5;10;2;8;3;4;4;5;2;3;3;53
"430710 Herval";16;12;15;8;13;17;18;15;13;14;14;17;172
"430957 Herveiras";6;9;1;4;7;5;3;2;7;4;3;2;53
"430960 Horizontina";21;16;26;25;28;27;20;20;28;18;24;22;275
"430965 Hulha Negra";8;7;11;10;8;9;7;7;13;6;6;11;103
"430970 Humaitá";9;8;6;9;7;8;9;8;10;7;6;7;94
"430975 Ibarama";8;8;5;6;9;5;2;2;3;5;8;6;67
"430980 Ibiaçá";6;8;10;4;6;4;1;3;4;2;7;6;61
"430990 Ibiraiaras";9;6;6;10;10;5;18;7;9;9;10;6;105
"430995 Ibirapuitã";6;8;2;4;5;6;3;3;11;6;4;1;59
"431000 Ibirubá";31;17;24;30;17;26;23;23;29;24;13;21;278
"431010 Igrejinha";51;34;55;49;49;43;41;37;37;49;45;44;534
"431020 Ijuí";96;85;124;129;103;110;110;102;122;121;95;112;1309
"431030 Ilópolis";2;6;6;4;3;3;6;9;3;1;7;4;54
"431033 Imbé";19;20;8;12;13;15;17;20;16;13;9;11;173
"431036 Imigrante";1;1;3;3;7;3;3;2;2;-;3;1;29
"431040 Independência";8;12;12;8;12;6;6;12;11;8;9;7;111
"431041 Inhacorá";1;7;7;5;6;1;6;6;5;4;1;2;51
"431043 Ipê";4;3;1;1;4;-;5;11;3;2;2;-;36
"431046 Ipiranga do Sul";1;1;3;3;1;4;3;2;2;-;1;-;21
"431050 Iraí";16;10;15;15;13;17;14;22;14;15;11;16;178
"431053 Itaara";5;5;4;4;6;5;3;11;4;5;5;5;62
"431055 Itacurubi";-;4;8;5;3;5;3;4;5;2;1;2;42
"431057 Itapuca";3;1;5;10;11;6;6;6;7;4;5;6;70
"431060 Itaqui";82;76;86;77;75;72;78;60;57;70;72;85;890
"431070 Itatiba do Sul";7;6;4;7;11;8;7;6;6;5;8;8;83
"431075 Ivorá";2;3;2;1;-;-;3;4;2;-;4;4;25
"431080 Ivoti";27;25;20;23;22;26;19;19;19;24;15;28;267
"431085 Jaboticaba";9;6;14;3;6;12;9;9;6;8;5;6;93
"431090 Jacutinga";6;5;7;4;3;3;3;3;8;2;3;4;51
"431100 Jaguarão";44;30;41;42;35;38;53;33;42;46;38;34;476
"431110 Jaguari";12;13;15;16;18;19;15;18;19;15;18;18;196
"431112 Jaquirana";7;10;15;6;14;5;12;9;8;6;8;8;108
"431113 Jari";4;-;3;6;5;4;3;2;4;1;-;1;33
"431115 Jóia";11;11;12;11;11;8;12;9;10;9;12;8;124
"431120 Júlio de Castilhos";29;37;25;34;39;33;27;24;36;22;31;25;362
"431127 Lagoa dos Três Cantos";-;1;-;2;1;2;2;3;1;1;1;-;14
"431130 Lagoa Vermelha";37;49;59;55;49;42;44;56;53;39;39;38;560
"431125 Lagoão";11;6;7;6;10;10;7;20;12;9;16;7;121
"431140 Lajeado";121;86;91;89;86;82;87;96;76;73;85;100;1072
"431142 Lajeado do Bugre";-;5;6;7;8;2;2;6;4;2;5;1;48
"431150 Lavras do Sul";6;13;14;14;11;13;17;17;9;12;7;7;140
"431160 Liberato Salzano";11;12;7;5;5;17;7;14;6;10;7;6;107
"431162 Lindolfo Collor";8;5;3;7;4;3;6;7;1;7;2;4;57
"431164 Linha Nova";1;1;-;2;-;-;1;1;-;-;1;2;9
"431171 Maçambará";4;4;5;6;6;5;5;1;3;7;6;3;55
"431170 Machadinho";12;6;10;8;9;3;6;10;7;8;7;6;92
"431173 Mampituba";4;3;6;3;2;4;8;1;3;1;4;3;42
"431175 Manoel Viana";8;4;8;9;6;4;7;1;7;8;4;6;72
"431177 Maquiné";7;9;10;12;8;11;5;11;9;11;3;4;100
"431179 Maratá";2;3;-;5;1;4;2;-;2;4;-;-;23
"431180 Marau";36;32;41;26;38;38;33;22;32;32;36;41;407
"431190 Marcelino Ramos";17;7;7;4;8;10;4;9;6;6;6;3;87
"431198 Mariana Pimentel";2;1;3;7;4;3;2;-;3;6;4;2;37
"431200 Mariano Moro";4;6;4;2;3;3;5;5;2;4;-;1;39
"431205 Marques de Souza";6;2;5;4;7;7;4;1;1;3;6;4;50
"431210 Mata";12;8;3;3;9;6;8;4;9;7;10;7;86
"431213 Mato Castelhano";-;-;-;-;-;-;-;-;1;5;-;-;6
"431215 Mato Leitão";3;2;5;3;1;4;3;4;2;5;3;1;36
"431220 Maximiliano de Almeida";7;7;10;7;4;8;7;8;15;13;4;5;95
"431225 Minas do Leão";9;10;14;8;17;9;10;14;10;13;8;11;133
"431230 Miraguaí";4;6;13;7;10;11;12;20;12;4;2;2;103
"431235 Montauri";1;1;-;1;3;1;4;2;2;1;-;-;16
"431237 Monte Alegre dos Campos";2;5;2;3;2;6;5;1;1;1;1;1;30
"431238 Monte Belo do Sul";-;-;3;1;-;1;1;1;-;1;1;2;11
"431240 Montenegro";71;88;78;82;84;84;81;81;77;87;73;82;968
"431242 Mormaço";-;3;5;3;-;2;7;-;6;5;1;1;33
"431244 Morrinhos do Sul";3;1;4;3;5;1;3;1;2;5;3;3;34
"431245 Morro Redondo";5;5;6;9;7;6;8;1;4;7;4;5;67
"431247 Morro Reuter";8;5;3;9;6;9;3;1;8;8;5;6;71
"431250 Mostardas";9;15;16;10;14;16;16;20;12;16;15;12;171
"431260 Muçum";4;3;8;2;1;7;8;4;6;7;7;2;59
"431261 Muitos Capões";2;3;3;3;5;3;3;5;4;3;2;4;40
"431262 Muliterno";4;2;5;6;3;11;2;-;-;2;1;2;38
"431265 Não-Me-Toque";24;20;24;22;11;18;17;21;23;28;17;11;236
"431267 Nicolau Vergueiro";-;-;-;-;1;-;1;1;-;3;-;-;6
"431270 Nonoai";26;19;28;27;17;30;28;26;34;30;30;32;327
"431275 Nova Alvorada";5;2;1;3;3;2;3;3;4;6;2;4;38
"431280 Nova Araçá";3;4;3;7;6;1;3;5;3;2;2;7;46
"431290 Nova Bassano";8;12;9;5;8;13;9;13;9;9;15;6;116
"431295 Nova Boa Vista";-;1;2;2;1;1;1;3;1;4;1;2;19
"431300 Nova Bréscia";7;4;7;7;5;3;11;5;4;8;8;4;73
"431301 Nova Candelária";2;4;2;-;2;2;3;2;-;-;2;3;22
"431303 Nova Esperança do Sul";7;3;2;3;4;6;6;5;3;7;1;4;51
"431306 Nova Hartz";27;20;24;22;18;26;29;19;22;14;19;20;260
"431308 Nova Pádua";-;-;-;2;-;3;2;1;1;3;3;1;16
"431310 Nova Palma";17;6;11;11;8;14;7;6;7;17;8;8;120
"431320 Nova Petrópolis";19;16;9;12;19;17;15;14;13;19;18;15;186
"431330 Nova Prata";20;28;27;30;17;29;28;26;22;30;34;31;322
"431333 Nova Ramada";1;2;2;2;2;4;-;5;4;1;5;4;32
"431335 Nova Roma do Sul";7;1;5;3;5;-;-;2;4;1;2;2;32
"431337 Nova Santa Rita";15;9;21;17;26;16;25;19;14;23;17;17;219
"431349 Novo Barreiro";5;2;7;10;5;5;4;4;5;9;5;2;63
"431339 Novo Cabrais";1;3;3;4;5;1;2;5;1;1;4;1;31
"431340 Novo Hamburgo";361;330;396;302;355;351;341;318;332;306;295;358;4045
"431342 Novo Machado";6;3;3;1;9;9;5;1;7;4;6;4;58
"431344 Novo Tiradentes";2;3;1;6;6;3;4;2;5;3;1;1;37
"431350 Osório";64;49;81;42;59;57;71;50;57;60;59;59;708
"431360 Paim Filho";1;3;5;8;5;6;5;1;9;6;4;4;57
"431365 Palmares do Sul";17;13;22;29;18;19;15;10;15;17;10;11;196
"431370 Palmeira das Missões";70;70;77;68;57;64;66;63;64;70;72;72;813
"431380 Palmitinho";11;14;13;13;8;14;12;11;22;11;10;9;148
"431390 Panambi";57;38;61;48;43;56;70;44;50;47;43;51;608
"431395 Pantano Grande";18;18;14;10;17;12;14;16;14;11;16;8;168
"431400 Paraí";3;6;6;11;4;8;9;9;6;5;2;12;81
"431402 Paraíso do Sul";1;4;4;3;9;4;5;6;9;9;10;8;72
"431403 Pareci Novo";4;3;6;1;1;5;6;2;1;3;4;1;37
"431405 Parobé";106;62;91;72;73;79;83;73;63;85;70;60;917
"431406 Passa Sete";5;5;5;5;8;7;8;4;4;5;8;6;70
"431407 Passo do Sobrado";4;6;4;6;4;3;2;3;4;2;5;4;47
"431410 Passo Fundo";309;318;325;317;275;293;340;316;308;311;256;232;3600
"431415 Paverama";3;2;4;11;5;4;3;2;3;9;6;5;57
"431420 Pedro Osório";16;13;17;9;7;5;12;9;17;13;15;11;144
"431430 Pejuçara";4;4;4;5;8;4;3;5;8;3;3;3;54
"431440 Pelotas";505;472;523;483;478;508;541;467;523;472;443;458;5873
"431442 Picada Café";8;9;2;6;2;1;9;7;6;4;4;8;66
"431445 Pinhal";4;3;1;2;3;4;8;6;5;1;3;3;43
"431447 Pinhal Grande";11;9;10;3;5;7;5;9;7;7;7;6;86
"431449 Pinheirinho do Vale";5;10;10;2;4;7;11;4;1;4;7;8;73
"431450 Pinheiro Machado";15;13;12;15;12;17;20;25;18;22;11;14;194
"431455 Pirapó";3;2;7;5;3;5;2;1;2;5;1;2;38
"431460 Piratini";18;16;21;28;11;23;16;25;19;25;20;21;243
"431470 Planalto";23;19;18;12;21;24;19;29;7;21;20;18;231
"431475 Poço das Antas";2;-;5;3;1;1;2;1;5;2;2;-;24
"431477 Pontão";-;1;1;-;2;1;2;1;1;4;1;1;15
"431478 Ponte Preta";1;1;2;2;1;5;3;1;-;3;1;1;21
"431480 Portão";26;38;32;38;36;30;28;34;34;30;28;34;388
"431490 Porto Alegre";2020;1796;2126;1948;1942;1913;1937;1952;1971;1881;1845;1868;23199
