 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:2001
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"314010 Marilac";7;5;9;6;4;3;3;10;9;7;6;2;71
"314015 Mário Campos";13;26;20;26;9;14;13;14;17;20;18;12;202
"314020 Maripá de Minas";4;2;3;3;2;1;5;3;1;3;2;1;30
"314030 Marliéria";4;1;3;-;6;3;7;4;3;2;3;2;38
"314040 Marmelópolis";2;-;-;6;5;6;2;-;-;2;4;1;28
"314050 Martinho Campos";13;12;14;15;14;15;6;14;21;16;15;13;168
"314053 Martins Soares";12;11;10;8;7;9;10;9;10;6;12;7;111
"314055 Mata Verde";17;16;15;8;14;11;14;14;12;20;13;12;166
"314060 Materlândia";7;1;4;4;1;5;4;9;9;10;5;12;71
"314070 Mateus Leme";34;31;42;32;48;7;41;37;33;30;30;35;400
"317150 Mathias Lobato";6;2;10;6;12;5;7;2;7;9;1;2;69
"314080 Matias Barbosa";5;13;24;16;15;16;19;11;20;22;11;9;181
"314085 Matias Cardoso";11;7;19;13;8;22;13;13;20;18;16;8;168
"314090 Matipó";53;27;29;32;32;34;34;34;36;33;29;19;392
"314100 Mato Verde";13;9;16;14;17;16;15;17;29;14;11;3;174
"314110 Matozinhos";27;42;62;42;41;38;39;36;43;47;35;34;486
"314120 Matutina";3;2;1;3;4;1;3;6;2;4;2;4;35
"314130 Medeiros";5;4;5;-;1;6;3;5;2;5;3;5;44
"314140 Medina";46;38;42;4;24;47;23;50;36;29;24;35;398
"314150 Mendes Pimentel";11;19;7;8;12;3;10;7;10;7;6;5;105
"314160 Mercês";11;15;11;18;12;12;15;12;10;11;12;12;151
"314170 Mesquita";11;3;15;15;15;10;7;6;13;8;4;6;113
"314180 Minas Novas";76;46;47;33;43;51;53;19;12;37;23;5;445
"314190 Minduri";4;5;7;8;2;6;8;1;7;5;6;6;65
"314200 Mirabela";21;20;41;15;22;25;24;16;31;22;8;26;271
"314210 Miradouro";14;15;17;21;11;26;14;13;14;16;13;14;188
"314220 Miraí";17;13;23;22;21;17;11;19;27;19;18;19;226
"314225 Miravânia";3;7;4;4;12;2;1;8;10;1;7;12;71
"314230 Moeda";3;3;10;6;5;4;5;6;4;4;11;1;62
"314240 Moema";13;11;10;7;9;10;8;6;11;7;11;7;110
"314250 Monjolos";4;5;7;3;4;3;3;2;3;5;3;3;45
"314260 Monsenhor Paulo";5;8;23;7;7;8;7;8;5;11;3;3;95
"314270 Montalvânia";14;22;32;16;21;28;29;14;40;25;4;33;278
"314280 Monte Alegre de Minas";22;11;7;19;17;12;18;9;18;9;19;18;179
"314290 Monte Azul";36;54;39;37;73;49;55;58;65;54;50;57;627
"314300 Monte Belo";10;16;19;17;16;14;14;20;9;13;18;15;181
"314310 Monte Carmelo";67;66;68;82;58;71;81;71;78;42;34;44;762
"314315 Monte Formoso";2;8;8;4;8;15;9;16;13;11;12;7;113
"314320 Monte Santo de Minas";21;23;33;27;32;20;13;31;26;18;34;21;299
"314340 Monte Sião";33;24;21;32;31;29;26;27;23;22;21;23;312
"314330 Montes Claros";576;512;623;588;557;527;517;510;539;540;413;560;6462
"314345 Montezuma";10;7;7;4;12;5;10;4;2;10;8;6;85
"314350 Morada Nova de Minas";4;4;7;14;7;7;7;12;5;7;2;11;87
"314360 Morro da Garça";-;2;1;5;1;3;3;5;5;4;3;-;32
"314370 Morro do Pilar";4;6;4;6;1;6;4;-;8;1;1;4;45
"314380 Munhoz";6;6;11;2;4;4;1;1;3;9;5;2;54
"314390 Muriaé";125;119;160;136;156;140;154;102;118;101;101;36;1448
"314400 Mutum";40;44;50;46;39;51;38;31;27;22;3;27;418
"314410 Muzambinho";26;23;24;29;25;25;27;26;27;30;17;25;304
"314420 Nacip Raydan";3;2;2;3;3;2;1;3;2;4;-;4;29
"314430 Nanuque";69;58;77;74;72;71;70;75;60;69;46;50;791
"314435 Naque";5;8;6;7;7;6;8;7;9;3;4;3;73
"314437 Natalândia";3;1;7;2;4;3;4;2;4;2;1;5;38
"314440 Natércia";1;6;4;11;5;4;4;5;7;5;2;-;54
"314450 Nazareno";13;13;5;8;12;15;8;7;14;8;8;7;118
"314460 Nepomuceno";32;50;38;49;38;38;39;38;40;30;24;29;445
"314465 Ninheira";2;19;3;7;8;1;6;12;11;14;13;4;100
"314467 Nova Belém";10;7;7;7;4;3;9;3;9;3;2;4;68
"314470 Nova Era";30;36;28;22;27;29;26;27;30;21;25;26;327
"314480 Nova Lima";94;87;76;88;98;71;70;70;56;99;72;69;950
"314490 Nova Módica";7;3;7;3;6;9;13;11;5;-;3;2;69
"314500 Nova Ponte";17;7;15;12;14;13;13;13;11;25;10;15;165
"314505 Nova Porteirinha";7;15;11;10;17;16;15;13;18;10;7;15;154
"314510 Nova Resende";13;15;29;17;22;13;21;18;28;18;19;18;231
"314520 Nova Serrana";56;63;58;66;61;47;57;72;59;48;63;54;704
"313660 Nova União";7;3;3;7;2;6;8;7;7;5;6;10;71
"314530 Novo Cruzeiro";72;64;52;62;72;69;87;87;89;82;95;75;906
"314535 Novo Oriente de Minas";9;7;7;12;10;11;10;9;12;7;2;6;102
"314537 Novorizonte";1;9;8;4;4;7;5;4;4;5;8;9;68
"314540 Olaria";3;4;3;3;3;3;3;2;2;-;2;2;30
"314545 Olhos-d'Água";10;11;5;7;3;9;12;9;7;10;7;1;91
"314550 Olímpio Noronha";4;2;4;2;4;4;2;8;1;3;2;7;43
"314560 Oliveira";52;49;71;52;60;51;45;44;53;61;42;53;633
"314570 Oliveira Fortes";-;-;1;-;3;2;2;3;1;2;-;5;19
"314580 Onça de Pitangui";4;3;2;1;2;6;2;6;2;1;2;3;34
"314585 Oratórios";4;12;5;8;4;5;-;9;7;5;3;6;68
"314587 Orizânia";14;6;13;12;10;10;8;7;9;10;7;7;113
"314590 Ouro Branco";49;44;39;43;45;36;41;38;46;26;10;27;444
"314600 Ouro Fino";44;37;42;26;38;37;31;37;32;33;41;3;401
"314610 Ouro Preto";105;92;96;96;82;92;78;90;77;87;76;89;1060
"314620 Ouro Verde de Minas";7;17;15;16;11;9;8;12;8;13;5;5;126
"314625 Padre Carvalho";5;7;4;6;6;6;7;4;5;5;1;3;59
"314630 Padre Paraíso";33;36;35;30;31;39;45;37;29;43;12;29;399
"314655 Pai Pedro";6;14;4;5;15;5;7;1;3;10;7;10;87
"314640 Paineiras";3;1;-;2;5;6;8;4;4;6;1;-;40
"314650 Pains";10;10;10;12;9;6;11;13;5;7;10;9;112
"314660 Paiva";-;-;-;3;-;1;2;-;1;2;1;1;11
"314670 Palma";7;9;9;5;8;7;8;5;5;6;4;14;87
"314675 Palmópolis";8;10;10;10;20;12;8;10;13;6;13;9;129
"314690 Papagaios";23;18;18;24;21;30;19;23;16;20;19;15;246
"314710 Pará de Minas";126;95;122;99;126;113;102;90;104;105;113;97;1292
"314700 Paracatu";135;133;129;116;152;130;168;133;147;137;131;119;1630
"314720 Paraguaçu";25;24;19;30;28;19;21;32;22;20;22;15;277
"314730 Paraisópolis";22;29;23;20;23;31;18;29;20;20;19;24;278
"314740 Paraopeba";35;35;36;34;45;28;33;23;34;34;34;29;400
"314760 Passa Quatro";20;21;26;21;30;25;30;22;22;15;22;19;273
"314770 Passa Tempo";6;13;10;5;5;6;11;5;7;9;3;6;86
"314780 Passa-Vinte";3;6;1;3;5;3;2;2;3;3;1;-;32
"314750 Passabém";1;-;6;1;1;4;2;2;4;3;2;2;28
"314790 Passos";139;136;142;151;123;124;139;143;117;141;129;154;1638
"314795 Patis";17;6;8;9;8;9;4;7;16;9;4;3;100
"314800 Patos de Minas";191;177;174;179;213;152;137;176;178;157;135;166;2035
"314810 Patrocínio";127;137;139;133;149;120;119;146;116;100;108;118;1512
"314820 Patrocínio do Muriaé";3;6;9;6;8;7;4;8;4;3;3;4;65
"314830 Paula Cândido";15;12;12;22;4;7;12;16;12;7;17;10;146
"314840 Paulistas";6;3;10;7;8;8;9;12;7;6;6;6;88
"314850 Pavão";10;9;8;10;11;12;16;8;8;13;13;11;129
"314860 Peçanha";34;35;35;49;32;45;27;32;35;24;32;21;401
"314870 Pedra Azul";43;2;57;51;44;49;45;2;36;14;38;47;428
"314875 Pedra Bonita";8;7;8;8;12;14;16;10;15;6;7;11;122
"314880 Pedra do Anta";2;4;6;5;2;7;5;2;3;4;5;3;48
"314890 Pedra do Indaiá";4;2;5;1;2;2;5;4;3;4;4;4;40
"314900 Pedra Dourada";-;4;7;5;7;3;4;-;-;6;-;2;38
"314910 Pedralva";9;20;14;14;19;11;15;18;10;18;22;13;183
"314915 Pedras de Maria da Cruz";11;15;14;18;18;14;20;28;13;9;7;11;178
"314920 Pedrinópolis";3;4;5;6;3;4;7;4;4;5;4;2;51
"314930 Pedro Leopoldo";64;73;104;67;95;66;83;70;73;76;57;3;831
"314940 Pedro Teixeira";4;-;3;1;1;4;4;-;3;3;1;1;25
"314950 Pequeri";-;5;4;3;4;1;1;2;2;1;4;3;30
"314960 Pequi";3;5;4;6;5;1;5;2;6;6;1;2;46
"314970 Perdigão";6;6;8;10;5;6;7;4;4;7;4;5;72
"314980 Perdizes";12;13;15;18;22;30;21;11;22;19;10;19;212
"314990 Perdões";19;22;25;15;21;14;21;28;23;15;15;23;241
"314995 Periquito";7;14;16;6;7;10;8;8;6;14;14;9;119
"315000 Pescador";2;5;4;6;4;3;12;3;7;5;8;1;60
"315010 Piau";5;4;4;4;2;8;3;3;2;-;2;1;38
"315015 Piedade de Caratinga";8;8;16;10;11;6;14;13;8;8;7;4;113
"315020 Piedade de Ponte Nova";5;7;5;9;3;5;4;5;6;3;4;4;60
"315030 Piedade do Rio Grande";4;5;10;6;9;4;10;6;6;6;4;5;75
"315040 Piedade dos Gerais";5;3;8;2;1;-;6;2;4;4;5;6;46
"315050 Pimenta";11;4;10;14;9;7;5;7;6;7;8;4;92
"315053 Pingo-d'Água";7;5;3;5;6;5;5;4;5;2;4;5;56
"315057 Pintópolis";8;8;13;12;16;10;9;5;13;16;11;5;126
"315060 Piracema";4;17;4;2;7;4;5;8;3;8;9;7;78
"315070 Pirajuba";-;1;-;1;-;1;3;-;6;2;2;2;18
"315080 Piranga";29;14;28;28;34;36;26;28;24;25;11;18;301
"315090 Piranguçu";6;8;7;5;7;5;4;5;2;6;4;8;67
"315100 Piranguinho";9;9;12;17;13;7;8;13;8;13;8;13;130
"315110 Pirapetinga";21;19;8;21;9;11;9;14;16;14;10;14;166
"315120 Pirapora";84;82;104;96;89;79;80;70;61;73;76;72;966
"315130 Piraúba";13;15;10;18;15;7;13;12;16;11;12;10;152
"315140 Pitangui";40;23;40;35;30;34;28;40;31;32;35;37;405
"315150 Piumhi";47;40;44;44;56;38;35;40;48;43;44;45;524
"315160 Planura";9;10;8;7;11;7;5;8;8;9;5;8;95
"315170 Poço Fundo";16;15;14;22;23;16;18;17;12;23;8;16;200
"315180 Poços de Caldas";188;212;185;177;196;162;164;187;173;193;188;154;2179
"315190 Pocrane";14;9;12;13;9;13;9;13;10;11;11;9;133
"315200 Pompéu";46;43;43;54;10;34;36;47;39;46;25;48;471
"315210 Ponte Nova";97;85;95;87;97;75;30;67;69;87;67;73;929
"315213 Ponto Chique";3;10;3;7;8;9;4;6;6;7;4;8;75
"315217 Ponto dos Volantes";3;10;18;19;18;10;19;24;11;7;7;7;153
"315220 Porteirinha";64;41;53;49;59;60;48;55;66;56;52;52;655
"315230 Porto Firme";9;13;10;10;15;8;9;15;9;6;11;13;128
"315240 Poté";22;21;14;23;17;18;27;17;23;20;18;21;241
"315250 Pouso Alegre";153;143;180;162;171;157;141;154;131;125;89;65;1671
"315260 Pouso Alto";6;6;8;8;3;5;4;9;4;8;5;3;69
"315270 Prados";8;7;8;12;11;10;12;8;14;5;5;12;112
"315280 Prata";24;26;34;27;22;30;31;23;31;26;24;33;331
"315290 Pratápolis";9;10;13;5;13;7;12;5;8;5;9;9;105
"315300 Pratinha";1;2;4;2;2;1;2;1;2;1;4;3;25
"315310 Presidente Bernardes";4;4;5;7;6;8;10;6;7;4;5;4;70
"315320 Presidente Juscelino";9;4;5;3;5;4;11;9;3;3;4;5;65
"315330 Presidente Kubitschek";2;-;7;1;5;7;1;2;3;6;7;1;42
"315340 Presidente Olegário";8;26;28;27;19;25;28;25;20;28;19;26;279
"315360 Prudente de Morais";8;8;5;11;10;8;11;11;15;14;11;11;123
"315370 Quartel Geral";4;9;6;8;2;3;8;10;1;6;1;3;61
"315380 Queluzito";-;1;2;-;4;1;1;7;4;1;3;4;28
"315390 Raposos";22;2;20;19;26;22;20;18;13;10;15;3;190
"315400 Raul Soares";39;30;41;42;26;41;42;26;28;28;26;27;396
"315410 Recreio";12;11;16;14;14;10;7;7;11;8;15;16;141
"315415 Reduto";11;9;18;12;11;12;12;8;12;8;11;9;133
"315420 Resende Costa";20;10;16;15;13;10;15;20;10;13;14;4;160
"315430 Resplendor";18;27;31;28;25;27;17;18;14;23;16;23;267
"315440 Ressaquinha";12;13;7;7;3;4;8;6;5;6;3;10;84
"315445 Riachinho";-;9;14;16;7;8;5;11;14;7;8;10;109
"315450 Riacho dos Machados";16;13;18;13;14;18;11;14;27;15;16;21;196
"315460 Ribeirão das Neves";429;384;348;366;451;437;446;369;407;395;354;156;4542
"315470 Ribeirão Vermelho";1;4;7;3;7;2;4;3;4;2;3;3;43
"315480 Rio Acima";11;13;15;10;11;12;15;11;8;17;6;2;131
"315490 Rio Casca";25;23;37;23;27;24;20;24;15;1;1;29;249
"315510 Rio do Prado";11;9;11;9;5;10;10;14;5;10;3;11;108
"315500 Rio Doce";3;2;5;1;3;3;3;3;1;2;1;1;28
"315520 Rio Espera";11;7;4;5;2;6;5;8;7;7;5;8;75
"315530 Rio Manso";5;1;1;2;5;5;3;4;3;5;1;4;39
"315540 Rio Novo";12;17;15;9;12;8;4;11;11;9;6;5;119
"315550 Rio Paranaíba";14;11;19;7;14;12;18;10;7;10;10;7;139
"315560 Rio Pardo de Minas";73;41;48;36;40;46;47;46;53;67;50;58;605
"315570 Rio Piracicaba";20;12;20;19;20;22;14;18;13;14;13;19;204
"315580 Rio Pomba";25;28;29;31;16;24;14;18;16;14;24;12;251
"315590 Rio Preto";8;10;6;5;4;5;7;5;4;4;7;7;72
"315600 Rio Vermelho";28;22;25;17;30;33;22;33;32;24;31;13;310
"315610 Ritápolis";4;3;7;6;12;7;11;1;7;4;8;6;76
"315620 Rochedo de Minas";2;1;1;1;3;2;1;3;-;-;4;-;18
"315630 Rodeiro";6;6;9;4;9;6;5;7;3;4;9;4;72
"315640 Romaria";3;4;3;1;5;2;2;3;4;3;2;1;33
"315645 Rosário da Limeira";4;3;6;3;6;3;10;2;7;9;10;1;64
"315650 Rubelita";5;16;8;8;9;5;5;12;10;6;15;11;110
"315660 Rubim";14;13;16;26;18;22;7;4;13;11;10;27;181
"315670 Sabará";171;144;189;179;169;179;182;154;166;175;121;157;1986
"315680 Sabinópolis";24;18;23;24;18;33;30;28;21;21;24;20;284
"315690 Sacramento";32;25;26;34;26;30;30;29;22;30;32;25;341
"315700 Salinas";50;62;67;65;42;39;45;71;28;61;37;41;608
"315710 Salto da Divisa";13;4;6;10;15;17;7;11;13;10;13;6;125
"315720 Santa Bárbara";32;21;46;41;37;43;49;37;33;30;30;33;432
"315725 Santa Bárbara do Leste";20;17;14;21;12;8;17;7;13;24;13;12;178
"315727 Santa Bárbara do Monte Verde";2;7;4;5;4;2;2;4;1;1;2;2;36
"315730 Santa Bárbara do Tugúrio";8;5;5;2;-;8;5;5;3;5;6;4;56
"315733 Santa Cruz de Minas";13;9;22;15;10;3;13;11;16;6;8;13;139
"315737 Santa Cruz de Salinas";10;9;10;5;4;4;8;8;7;9;2;7;83
"315740 Santa Cruz do Escalvado";6;6;7;7;4;8;6;2;12;7;4;6;75
"315750 Santa Efigênia de Minas";6;7;9;5;4;3;5;-;3;5;8;3;58
"315760 Santa Fé de Minas";3;4;7;3;3;2;7;3;5;5;1;6;49
"315765 Santa Helena de Minas";12;10;7;10;6;7;7;12;5;5;3;8;92
"315770 Santa Juliana";9;11;11;9;13;6;6;9;7;13;19;4;117
"315780 Santa Luzia";356;311;348;332;322;299;290;306;310;301;307;260;3742
"315790 Santa Margarida";27;27;23;26;18;28;25;33;25;28;12;19;291
"315800 Santa Maria de Itabira";10;17;9;21;18;17;22;18;10;9;7;17;175
"315810 Santa Maria do Salto";5;6;4;5;8;6;7;5;6;2;12;9;75
"315820 Santa Maria do Suaçuí";4;17;23;33;27;35;-;28;28;22;21;8;246
"315920 Santa Rita de Caldas";13;7;7;7;10;11;12;9;8;5;7;9;105
"315940 Santa Rita de Ibitipoca";4;5;5;4;9;10;5;5;5;6;5;3;66
"315930 Santa Rita de Jacutinga";5;7;1;4;3;-;8;5;3;6;4;6;52
"315935 Santa Rita de Minas";5;13;4;6;10;12;7;4;9;8;11;7;96
"315950 Santa Rita do Itueto";5;10;5;4;10;5;5;10;6;6;5;6;77
"315960 Santa Rita do Sapucaí";46;39;51;63;49;28;43;52;57;34;45;39;546
"315970 Santa Rosa da Serra";9;2;1;2;2;3;4;7;4;3;2;7;46
"315980 Santa Vitória";21;21;17;23;18;25;28;15;11;18;27;11;235
"315830 Santana da Vargem";14;10;8;14;7;13;6;14;5;7;11;3;112
"315840 Santana de Cataguases";3;6;6;6;5;4;1;4;-;2;4;2;43
"315850 Santana de Pirapama";10;5;10;10;3;12;7;10;4;12;9;4;96
"315860 Santana do Deserto";3;5;3;3;-;-;2;4;2;2;2;2;28
"315870 Santana do Garambéu";-;1;5;5;1;-;3;3;4;1;1;1;25
"315880 Santana do Jacaré";8;7;6;8;7;6;9;6;6;6;4;7;80
"315890 Santana do Manhuaçu";10;11;9;18;18;17;8;18;14;11;13;14;161
"315895 Santana do Paraíso";21;10;20;31;14;29;26;27;32;27;31;19;287
"315900 Santana do Riacho";8;1;2;3;4;3;5;4;4;3;2;2;41
"315910 Santana dos Montes";3;9;6;-;3;8;6;8;4;2;5;3;57
"315990 Santo Antônio do Amparo";24;36;33;15;22;32;27;30;23;20;28;23;313
"316000 Santo Antônio do Aventureiro";2;1;2;5;2;6;6;1;2;-;2;3;32
"316010 Santo Antônio do Grama";3;3;2;8;2;9;7;6;7;5;2;2;56
"316020 Santo Antônio do Itambé";5;5;8;9;13;4;4;6;2;-;2;7;65
"316030 Santo Antônio do Jacinto";6;13;10;8;10;9;11;6;5;1;9;7;95
"316040 Santo Antônio do Monte";31;27;42;36;25;29;34;39;35;30;27;32;387
"316045 Santo Antônio do Retiro";9;8;7;3;3;4;7;10;7;6;12;10;86
"316050 Santo Antônio do Rio Abaixo";3;-;4;2;4;1;1;4;1;3;1;5;29
"316060 Santo Hipólito";4;2;7;7;7;10;8;6;6;8;4;1;70
"316070 Santos Dumont";53;57;53;62;61;57;60;71;59;60;58;54;705
"316080 São Bento Abade";7;4;6;8;7;2;4;4;6;6;7;8;69
"316090 São Brás do Suaçuí";2;4;3;3;4;4;3;3;3;3;3;3;38
"316095 São Domingos das Dores";10;7;12;7;9;6;8;7;16;12;7;12;113
"316100 São Domingos do Prata";15;26;18;22;25;16;20;27;22;24;16;21;252
"316105 São Félix de Minas";3;2;4;5;5;4;4;5;2;3;6;4;47
"316110 São Francisco";93;85;114;101;94;130;90;101;116;112;85;87;1208
"316120 São Francisco de Paula";13;11;6;12;14;10;9;17;11;6;14;12;135
"316130 São Francisco de Sales";7;3;13;7;4;3;7;2;-;-;6;1;53
"316140 São Francisco do Glória";10;3;11;5;6;7;7;7;8;5;6;6;81
"316150 São Geraldo";12;8;9;12;13;10;9;12;11;10;14;13;133
"316160 São Geraldo da Piedade";4;6;9;13;6;7;9;10;13;9;8;-;94
"316165 São Geraldo do Baixio";2;4;5;6;7;2;6;9;3;1;-;5;50
"316170 São Gonçalo do Abaeté";8;8;11;11;9;6;9;6;8;6;1;10;93
"316180 São Gonçalo do Pará";14;11;12;7;11;7;10;8;6;8;2;9;105
"316190 São Gonçalo do Rio Abaixo";22;13;12;6;7;10;12;7;8;13;8;15;133
"312550 São Gonçalo do Rio Preto";1;1;8;-;10;1;-;7;-;5;-;-;33
"316200 São Gonçalo do Sapucaí";36;31;35;37;45;33;46;44;33;30;34;29;433
"316210 São Gotardo";45;38;49;41;63;63;51;30;46;44;53;49;572
"316220 São João Batista do Glória";9;10;11;11;12;6;7;7;7;10;7;6;103
"316225 São João da Lagoa";9;4;2;4;3;4;5;4;2;3;2;-;42
"316230 São João da Mata";4;1;4;2;-;3;4;-;5;4;2;2;31
"316240 São João da Ponte";26;29;33;5;30;43;29;58;39;51;28;32;403
"316245 São João das Missões";10;7;19;15;16;17;10;24;26;8;17;10;179
"316250 São João del Rei";111;110;131;98;114;110;101;87;92;97;116;108;1275
"316255 São João do Manhuaçu";17;16;23;9;15;15;16;9;16;15;12;15;178
"316257 São João do Manteninha";5;4;7;8;4;2;6;11;3;4;9;4;67
"316260 São João do Oriente";15;7;7;14;15;7;11;10;10;10;9;9;124
"316265 São João do Pacuí";4;8;6;5;2;1;6;8;3;6;4;5;58
"316270 São João do Paraíso";2;50;1;30;34;4;39;37;41;22;35;14;309
"316280 São João Evangelista";22;14;32;23;39;22;22;32;19;21;26;23;295
"316290 São João Nepomuceno";34;18;9;43;23;34;39;29;4;17;25;24;299
"316292 São Joaquim de Bicas";3;5;5;9;3;3;4;2;2;4;1;21;62
"316294 São José da Barra";8;7;5;3;8;8;6;7;4;4;3;4;67
"316295 São José da Lapa";22;21;19;16;24;24;22;28;16;29;25;20;266
"316300 São José da Safira";5;3;10;4;4;2;1;4;3;10;1;4;51
"316310 São José da Varginha";2;4;2;4;4;5;2;6;7;3;6;3;48
"316320 São José do Alegre";5;5;5;6;6;3;4;2;4;3;2;4;49
"316330 São José do Divino";3;3;8;4;5;1;8;3;5;2;1;-;43
"316340 São José do Goiabal";4;2;9;7;5;12;6;3;8;7;5;1;69
"316350 São José do Jacuri";7;10;5;10;9;7;11;9;7;11;7;6;99
"316360 São José do Mantimento";6;7;1;7;10;4;9;4;3;2;2;3;58
"316370 São Lourenço";48;45;57;43;49;57;59;45;54;44;25;47;573
"316380 São Miguel do Anta";4;7;9;10;9;7;12;5;5;12;9;7;96
"316390 São Pedro da União";5;2;6;3;5;4;6;8;4;6;3;3;55
"316410 São Pedro do Suaçuí";8;4;10;14;14;6;14;3;6;12;12;5;108
"316400 São Pedro dos Ferros";7;13;14;9;12;11;16;12;10;13;9;12;138
"316420 São Romão";17;5;10;17;13;14;12;16;12;16;11;11;154
"316430 São Roque de Minas";8;8;7;10;8;14;2;3;4;-;2;5;71
"316440 São Sebastião da Bela Vista";8;8;2;5;14;8;7;6;8;10;4;2;82
"316443 São Sebastião da Vargem Alegre";3;4;1;3;1;2;1;1;1;8;4;3;32
"316447 São Sebastião do Anta";17;8;7;12;6;9;12;13;6;14;6;13;123
"316450 São Sebastião do Maranhão";15;17;27;10;23;25;8;26;21;24;17;4;217
"316460 São Sebastião do Oeste";4;2;6;3;5;3;4;3;5;2;3;1;41
"316470 São Sebastião do Paraíso";87;93;105;89;90;86;85;101;89;95;85;79;1084
"316480 São Sebastião do Rio Preto";3;3;-;4;3;-;3;3;-;2;2;1;24
"316490 São Sebastião do Rio Verde";1;3;1;2;4;2;-;1;1;1;-;1;17
"316520 São Thomé das Letras";7;12;10;9;8;9;7;6;14;12;10;9;113
"316500 São Tiago";15;8;9;13;10;14;14;11;11;14;14;9;142
"316510 São Tomás de Aquino";9;5;14;14;9;11;6;10;5;6;11;10;110
"316530 São Vicente de Minas";6;11;10;11;7;8;11;13;13;7;18;11;126
"316540 Sapucaí-Mirim";15;11;13;5;17;16;7;10;11;10;11;15;141
"316550 Sardoá";11;6;13;10;10;7;6;7;19;4;4;9;106
"316553 Sarzedo";23;24;33;16;32;30;20;32;21;33;24;31;319
"316556 Sem-Peixe";2;4;4;3;2;3;2;1;3;3;3;4;34
"316557 Senador Amaral";8;16;6;7;5;5;7;4;8;8;6;8;88
"316560 Senador Cortes";5;-;3;2;1;-;1;2;-;5;2;1;22
"316570 Senador Firmino";5;11;7;7;8;11;9;10;7;13;5;8;101
"316580 Senador José Bento";1;-;7;1;1;3;2;2;-;1;1;-;19
"316590 Senador Modestino Gonçalves";2;2;6;1;10;9;-;11;5;5;3;-;54
"316600 Senhora de Oliveira";6;8;6;2;11;3;3;9;2;13;6;9;78
"316610 Senhora do Porto";3;9;3;3;3;6;4;4;6;4;1;7;53
"316620 Senhora dos Remédios";5;7;8;11;-;13;10;12;9;3;18;12;108
"316630 Sericita";12;6;14;15;21;14;14;12;14;11;18;11;162
"316640 Seritinga";3;3;3;4;-;6;3;1;6;2;1;4;36
"316650 Serra Azul de Minas";-;2;4;8;7;1;10;5;3;2;3;1;46
"316660 Serra da Saudade";1;1;-;1;-;1;1;1;2;-;-;1;9
"316680 Serra do Salitre";17;9;10;12;15;15;11;11;12;14;12;14;152
"316670 Serra dos Aimorés";7;12;10;9;8;11;13;15;9;12;11;7;124
"316690 Serrania";11;8;9;9;8;10;11;10;12;9;9;8;114
"316695 Serranópolis de Minas";7;8;3;5;13;8;8;9;2;3;11;7;84
"316700 Serranos";6;-;-;3;1;6;1;3;3;6;1;2;32
"316710 Serro";40;30;42;39;43;31;-;5;4;1;8;17;260
"316720 Sete Lagoas";282;265;308;257;244;276;251;257;269;255;248;365;3277
"316555 Setubinha";17;11;13;21;16;14;15;14;11;11;12;16;171
"316730 Silveirânia";-;1;1;2;2;2;-;-;2;2;5;4;21
"316740 Silvianópolis";7;13;2;10;20;3;6;22;13;6;4;11;117
"316750 Simão Pereira";2;2;5;3;4;2;2;2;2;3;4;-;31
"316760 Simonésia";14;32;22;24;17;31;23;31;21;25;30;23;293
"316770 Sobrália";13;4;13;7;9;5;1;7;2;10;10;4;85
"316780 Soledade de Minas";6;4;6;3;5;3;4;5;3;2;4;5;50
"316790 Tabuleiro";4;8;5;3;5;11;5;7;6;1;6;5;66
"316800 Taiobeiras";53;51;63;53;62;42;45;49;53;60;48;42;621
"316805 Taparuba";2;1;5;2;4;1;1;6;3;3;2;10;40
"316810 Tapira";5;1;3;4;7;6;7;1;4;-;5;3;46
"316820 Tapiraí";3;2;4;2;4;4;2;1;4;2;2;2;32
"316830 Taquaraçu de Minas";3;4;2;-;3;3;4;3;8;3;2;4;39
"316840 Tarumirim";15;13;15;14;20;18;5;11;12;11;22;16;172
"316850 Teixeiras";21;14;13;21;9;13;16;10;10;12;10;6;155
"316860 Teófilo Otoni";233;205;241;224;253;239;202;219;158;182;195;222;2573
"316870 Timóteo";78;96;84;113;107;91;105;98;88;98;82;84;1124
"316880 Tiradentes";11;5;8;10;8;5;10;8;4;4;6;5;84
"316890 Tiros";4;10;8;12;1;2;-;8;7;1;8;3;64
"316900 Tocantins";12;16;21;17;15;22;14;14;14;17;18;14;194
"316905 Tocos do Moji";6;4;6;2;3;8;5;3;6;3;2;6;54
"316910 Toledo";10;4;6;9;7;8;11;7;12;5;4;3;86
"316920 Tombos";14;10;8;11;13;9;5;10;12;7;8;10;117
"316930 Três Corações";130;103;128;111;116;102;86;99;77;99;85;99;1235
"316935 Três Marias";43;26;42;34;43;32;28;36;35;22;34;31;406
"316940 Três Pontas";91;72;84;82;93;89;81;69;65;55;68;82;931
"316950 Tumiritinga";6;4;7;9;6;6;11;6;13;3;7;9;87
"316960 Tupaciguara";30;29;18;14;26;18;22;21;33;31;34;27;303
"316970 Turmalina";26;14;28;30;23;25;33;34;39;32;2;-;286
"316980 Turvolândia";3;4;3;5;2;5;4;-;3;7;4;8;48
"316990 Ubá";143;126;150;115;128;122;111;114;119;109;108;91;1436
