 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:1994
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Ignorado";"Total"
"432240 Uruguaiana";249;243;258;283;298;285;284;256;279;269;251;270;-;3225
"432250 Vacaria";111;86;109;81;105;104;92;116;101;116;134;104;-;1259
"432253 Vale do Sol";11;11;19;10;28;15;26;15;14;11;13;5;-;178
"432254 Vale Real";5;2;1;7;5;5;6;7;6;6;6;7;-;63
"432255 Vanini";1;1;5;2;3;2;3;1;2;5;3;2;-;30
"432260 Venâncio Aires";87;72;93;105;114;91;81;80;101;108;93;82;-;1107
"432270 Vera Cruz";25;24;36;24;36;27;39;41;28;36;30;29;-;375
"432280 Veranópolis";19;20;20;20;20;24;22;32;25;20;19;20;-;261
"432290 Viadutos";9;11;9;1;2;7;8;11;9;10;6;7;-;90
"432300 Viamão";304;298;359;422;359;359;383;362;379;351;337;369;2;4284
"432310 Vicente Dutra";14;6;10;6;15;11;8;13;12;9;9;10;-;123
"432320 Victor Graeff";4;3;3;4;8;1;3;2;6;3;7;2;-;46
"432330 Vila Flores";5;3;2;-;3;2;1;4;4;4;2;2;-;32
"432340 Vila Maria";10;5;9;4;-;9;7;5;10;5;6;4;-;74
"432345 Vila Nova do Sul";3;2;2;5;4;8;3;3;4;7;4;6;-;51
"432350 Vista Alegre";1;6;7;-;3;5;2;5;4;4;2;6;-;45
"432360 Vista Alegre do Prata";2;1;2;-;3;4;-;4;1;1;-;-;-;18
"432370 Vista Gaúcha";4;3;2;6;4;4;7;6;12;6;5;5;-;64
"432375 Vitória das Missões";2;5;8;8;8;8;-;7;7;2;2;3;-;60
"432380 Xangri-lá";9;11;11;14;13;12;20;10;9;12;10;12;-;143
"430000 Município ignorado - RS";1;1;2;4;2;-;3;3;2;3;4;-;-;25
"500020 Água Clara";3;3;10;7;4;10;6;11;13;12;18;10;-;107
"500025 Alcinópolis";1;3;5;1;5;2;3;1;4;2;1;-;-;28
"500060 Amambai";57;49;64;49;85;66;56;52;37;35;16;-;-;566
"500070 Anastácio";21;32;56;27;38;41;38;55;33;61;44;49;-;495
"500080 Anaurilândia";7;9;15;15;18;21;14;20;14;15;13;9;1;171
"500085 Angélica";11;16;16;21;16;21;21;22;11;15;9;10;-;189
"500090 Antônio João";8;2;8;1;2;3;5;10;7;13;10;5;-;74
"500100 Aparecida do Taboado";36;30;31;31;25;31;32;33;39;33;27;23;3;374
"500110 Aquidauana";101;119;89;118;87;63;68;79;74;92;65;77;2;1034
"500124 Aral Moreira";11;3;13;16;9;16;15;11;12;4;2;7;-;119
"500150 Bandeirantes";8;6;4;4;8;7;8;5;6;9;9;7;-;81
"500190 Bataguassu";17;21;29;29;31;22;22;29;26;28;11;21;11;297
"500200 Batayporã";19;18;16;18;28;23;10;16;21;18;33;20;-;240
"500210 Bela Vista";45;54;44;51;63;49;55;50;55;46;65;46;1;624
"500215 Bodoquena";10;7;13;7;20;14;9;18;15;8;9;9;-;139
"500220 Bonito";35;19;32;29;32;26;34;23;15;27;37;32;-;341
"500230 Brasilândia";30;22;25;26;18;22;14;20;20;24;15;11;13;260
"500240 Caarapó";42;34;35;34;27;40;38;35;31;42;34;39;1;432
"500260 Camapuã";31;39;28;31;41;32;33;37;44;24;30;28;-;398
"500270 Campo Grande";1146;1043;1216;1265;1303;1153;1197;1153;1159;1190;1189;1161;11;14186
"500280 Caracol";5;2;7;9;7;7;6;4;1;7;9;3;-;67
"500290 Cassilândia";17;17;23;24;20;7;16;27;26;34;23;9;-;243
"500295 Chapadão do Sul";24;10;9;16;14;6;14;8;10;7;7;8;2;135
"500310 Corguinho";2;1;3;4;1;2;1;6;-;2;3;2;-;27
"500315 Coronel Sapucaia";26;26;25;25;11;13;10;16;19;14;21;3;-;209
"500320 Corumbá";156;112;251;219;270;208;209;172;192;210;217;234;2;2452
"500325 Costa Rica";18;29;30;26;28;13;18;22;21;23;15;2;1;246
"500330 Coxim";56;71;75;60;78;56;65;61;44;46;59;50;-;721
"500345 Deodápolis";17;18;28;10;23;22;25;30;33;24;27;21;-;278
"500348 Dois Irmãos do Buriti";7;9;17;6;11;13;11;23;18;12;12;12;-;151
"500350 Douradina";12;2;6;5;8;4;6;3;7;7;5;10;-;75
"500370 Dourados";283;337;316;334;357;333;347;331;325;298;327;329;3;3920
"500375 Eldorado";19;31;19;18;23;23;22;20;27;27;15;14;-;258
"500380 Fátima do Sul";41;36;42;50;31;32;38;48;32;41;53;30;-;474
"500400 Glória de Dourados";12;5;23;15;15;12;19;16;30;24;23;24;1;219
"500410 Guia Lopes da Laguna";11;20;15;15;18;15;18;14;19;14;18;16;-;193
"500430 Iguatemi";39;34;30;22;33;32;30;31;46;27;33;21;-;378
"500440 Inocência";8;5;6;12;15;14;13;13;8;18;16;10;2;140
"500450 Itaporã";18;15;24;18;30;34;29;6;17;17;24;28;-;260
"500460 Itaquiraí";30;26;28;35;31;28;36;31;29;31;31;34;-;370
"500470 Ivinhema";38;49;46;52;52;59;50;59;50;46;44;50;-;595
"500480 Japorã";2;3;6;1;4;6;5;11;5;4;7;6;-;60
"500490 Jaraguari";2;8;-;-;-;2;4;7;4;4;1;3;-;35
"500500 Jardim";57;54;68;60;34;37;46;42;33;51;54;62;-;598
"500510 Jateí";6;5;4;10;10;14;8;7;11;11;4;10;-;100
"500515 Juti";8;17;8;8;9;10;3;10;14;9;11;8;-;115
"500520 Ladário";16;20;26;38;33;32;29;23;29;22;34;8;-;310
"500525 Laguna Carapã";6;6;5;3;3;4;7;9;5;1;3;4;-;56
"500540 Maracaju";42;29;45;50;58;41;50;42;38;33;16;24;-;468
"500560 Miranda";35;37;35;42;56;37;35;23;34;23;29;26;-;412
"500568 Mundo Novo";37;36;23;41;21;50;46;35;36;52;17;37;-;431
"500570 Naviraí";67;74;70;85;97;80;69;91;67;71;67;72;-;910
"500580 Nioaque";30;23;28;23;29;30;23;32;25;19;36;25;-;323
"500600 Nova Alvorada do Sul";12;6;19;10;11;12;12;13;14;18;12;15;-;154
"500620 Nova Andradina";47;79;72;82;72;63;59;65;81;61;74;72;2;829
"500625 Novo Horizonte do Sul";13;15;14;15;9;12;13;14;11;15;7;8;-;146
"500630 Paranaíba";49;52;72;72;63;59;59;60;57;63;65;70;3;744
"500635 Paranhos";16;13;15;9;16;10;17;14;11;5;4;4;-;134
"500640 Pedro Gomes";20;13;16;17;25;16;13;23;18;25;22;6;-;214
"500660 Ponta Porã";103;28;105;46;30;25;81;117;119;118;104;91;2;969
"500690 Porto Murtinho";7;6;20;15;9;7;20;8;16;15;12;11;-;146
"500710 Ribas do Rio Pardo";19;24;26;20;18;23;31;28;35;23;15;27;1;290
"500720 Rio Brilhante";37;38;41;42;36;30;39;48;32;35;40;27;-;445
"500730 Rio Negro";11;11;9;7;8;4;4;6;5;7;4;4;-;80
"500740 Rio Verde de Mato Grosso";23;19;31;36;20;19;31;24;29;23;28;22;-;305
"500750 Rochedo";3;4;4;2;-;6;6;4;2;7;2;2;-;42
"500755 Santa Rita do Pardo";7;10;23;8;4;9;6;9;7;9;5;3;2;102
"500769 São Gabriel do Oeste";26;14;37;35;26;38;31;36;24;23;30;39;-;359
"500780 Selvíria";9;12;8;6;6;11;5;6;13;4;4;8;3;95
"500770 Sete Quedas";49;44;48;43;51;32;37;39;21;40;35;31;1;471
"500790 Sidrolândia";40;35;48;32;27;34;46;36;38;40;34;36;-;446
"500793 Sonora";11;11;13;7;10;22;12;15;13;11;6;21;-;152
"500795 Tacuru";17;16;9;16;19;19;15;15;16;8;14;3;-;167
"500797 Taquarussu";6;7;8;8;6;9;5;10;6;8;9;9;-;91
"500800 Terenos";4;14;12;6;6;6;14;10;7;10;8;13;-;110
"500830 Três Lagoas";142;126;176;164;99;137;144;164;149;138;114;140;13;1706
"500840 Vicentina";11;11;8;2;4;8;13;9;6;7;8;9;-;96
"500000 Município ignorado - MS";377;124;125;80;208;109;101;90;93;96;66;65;2;1536
"510010 Acorizal";-;1;4;5;8;6;5;5;5;1;4;1;-;45
"510020 Água Boa";2;21;25;33;40;23;26;21;30;25;21;17;-;284
"510025 Alta Floresta";3;3;1;7;5;2;3;14;156;145;107;120;1;567
"510030 Alto Araguaia";1;-;-;1;-;-;2;1;-;4;1;1;-;11
"510035 Alto Boa Vista";1;-;-;1;-;-;3;-;-;-;-;1;-;6
"510040 Alto Garças";1;-;6;9;11;8;17;17;7;15;12;14;-;117
"510050 Alto Paraguai";14;20;26;8;26;27;17;20;19;14;27;17;-;235
"510060 Alto Taquari";1;-;-;-;-;-;-;1;-;-;-;1;-;3
"510080 Apiacás";-;-;3;-;8;9;8;9;12;11;7;10;-;77
"510100 Araguaiana";1;3;12;8;7;11;5;8;8;9;6;3;-;81
"510120 Araguainha";-;-;2;1;-;2;-;1;-;2;2;2;-;12
"510125 Araputanga";-;1;-;2;23;23;20;26;22;32;25;23;-;197
"510130 Arenápolis";18;30;26;31;27;24;21;24;26;26;13;20;-;286
"510140 Aripuanã";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"510160 Barão de Melgaço";1;-;1;6;17;9;11;6;11;6;1;5;-;74
"510170 Barra do Bugres";8;1;6;5;1;3;4;4;-;4;2;9;-;47
"510180 Barra do Garças";6;23;91;88;109;115;111;89;106;91;111;70;-;1010
"510190 Brasnorte";10;7;6;5;5;12;18;10;9;6;9;12;-;109
"510250 Cáceres";146;141;199;151;209;172;152;159;180;148;134;154;1;1946
"510260 Campinápolis";1;2;-;1;2;4;4;2;4;1;4;4;-;29
"510263 Campo Novo do Parecis";20;23;14;22;15;14;15;26;21;31;14;15;-;230
"510267 Campo Verde";1;1;5;20;15;20;20;16;13;19;18;23;-;171
"510269 Canabrava do Norte";-;-;-;2;-;-;3;-;-;3;4;3;-;15
"510270 Canarana";-;13;15;22;28;23;13;24;18;19;15;16;1;207
"510285 Castanheira";-;1;1;-;-;1;-;2;1;5;1;3;-;15
"510300 Chapada dos Guimarães";11;7;17;10;6;6;10;14;15;2;6;10;-;114
"510305 Cláudia";-;-;-;-;4;2;3;2;3;7;8;2;-;31
"510310 Cocalinho";-;-;2;-;2;-;1;1;1;-;1;-;-;8
"510320 Colíder";5;2;2;5;85;77;71;69;80;77;63;64;-;600
"510330 Comodoro";2;-;2;2;3;28;26;24;12;23;25;11;-;158
"510335 Confresa";-;-;1;2;1;1;1;1;7;7;6;6;-;33
"510337 Cotriguaçu";1;2;1;1;-;1;-;4;7;-;2;6;-;25
"510340 Cuiabá";19;5;527;905;923;854;822;816;843;743;548;163;4;7172
"510345 Denise";7;11;9;6;10;14;12;18;10;16;15;7;-;135
"510350 Diamantino";43;27;35;42;40;32;27;39;28;13;27;36;1;390
"510360 Dom Aquino";1;-;3;-;1;-;-;1;1;-;2;1;-;10
"510380 Figueirópolis D'Oeste";-;-;-;-;10;3;8;3;-;4;6;5;-;39
"510390 General Carneiro";3;7;3;5;12;3;4;8;7;-;1;12;-;65
"510395 Glória D'Oeste";-;-;1;-;6;2;4;9;2;3;4;1;-;32
"510410 Guarantã do Norte";6;7;3;12;44;42;36;33;51;60;51;43;1;389
"510420 Guiratinga";3;2;15;15;13;14;13;17;18;12;17;13;-;152
"510450 Indiavaí";1;1;-;-;4;2;2;2;5;-;2;3;-;22
"510455 Itaúba";7;11;9;5;21;24;17;16;19;21;13;12;-;175
"510460 Itiquira";5;2;9;6;2;5;12;9;4;13;5;11;1;84
"510480 Jaciara";2;3;30;42;38;48;38;52;43;36;41;43;-;416
"510490 Jangada";1;4;6;4;2;5;10;11;10;4;11;9;-;77
"510500 Jauru";3;-;-;1;19;12;23;37;24;27;33;14;-;193
"510510 Juara";44;42;65;43;71;61;62;41;55;70;43;53;-;650
"510515 Juína";3;2;3;7;6;5;4;7;9;7;7;10;-;70
"510517 Juruena";-;-;1;-;-;-;-;1;-;1;-;-;-;3
"510520 Juscimeira";1;1;3;5;4;2;3;3;3;5;12;19;-;61
"510523 Lambari D'Oeste";2;3;2;4;12;6;13;11;10;7;11;15;-;96
"510525 Lucas do Rio Verde";7;4;13;14;20;21;32;28;26;39;39;23;-;266
"510530 Luciara";-;-;-;-;-;-;-;-;-;1;1;-;-;2
"510558 Marcelândia";7;11;14;10;16;18;25;20;20;13;13;24;1;192
"510560 Matupá";18;21;32;29;35;27;36;34;45;29;36;39;-;381
"510562 Mirassol d'Oeste";4;2;-;7;55;48;51;59;61;36;56;47;-;426
"510590 Nobres";4;10;21;25;19;17;29;21;19;24;11;22;-;222
"510600 Nortelândia";15;31;32;26;28;28;25;18;35;19;22;20;-;299
"510610 Nossa Senhora do Livramento";2;2;1;13;8;2;4;14;6;3;3;3;-;61
"510615 Nova Bandeirantes";-;-;-;-;8;7;11;8;6;7;6;6;-;59
"510620 Nova Brasilândia";-;-;5;10;7;7;13;10;12;14;2;8;-;88
"510621 Nova Canaã do Norte";6;3;11;3;18;23;18;16;25;26;18;21;-;188
"510880 Nova Guarita";-;1;-;2;9;9;11;11;12;18;7;9;-;89
"510885 Nova Marilândia";-;3;-;-;5;4;3;3;1;-;6;3;-;28
"510890 Nova Maringá";-;-;4;1;6;4;-;5;6;4;2;3;-;35
"510895 Nova Monte Verde";-;-;-;-;-;1;-;-;3;3;5;3;-;15
"510622 Nova Mutum";7;9;20;12;19;12;16;16;19;20;14;25;-;189
"510623 Nova Olímpia";17;18;33;22;28;19;23;12;12;21;29;19;1;254
"510625 Nova Xavantina";1;28;39;42;44;33;43;40;36;29;36;30;-;401
"510627 Novo Horizonte do Norte";4;4;9;6;11;8;8;12;6;7;12;4;-;91
"510628 Novo São Joaquim";7;7;8;2;11;3;8;13;9;6;13;8;-;95
"510629 Paranaíta";3;-;3;12;20;19;25;24;21;13;16;12;-;168
"510630 Paranatinga";-;-;-;24;44;23;32;26;24;25;29;20;-;247
"510637 Pedra Preta";1;5;11;20;20;12;12;11;11;13;16;8;-;140
"510642 Peixoto de Azevedo";72;62;85;81;111;89;90;115;109;93;100;90;1;1098
"510645 Planalto da Serra";-;-;-;1;2;-;2;2;2;3;1;2;-;15
"510650 Poconé";36;31;33;34;36;31;31;36;23;27;22;17;-;357
"510665 Pontal do Araguaia";-;-;4;5;2;5;10;3;1;7;2;4;-;43
"510670 Ponte Branca";1;-;1;3;2;6;1;6;-;5;-;1;-;26
"510675 Pontes e Lacerda";10;5;5;8;105;104;88;94;131;98;108;75;-;831
"510677 Porto Alegre do Norte";1;-;6;19;14;6;4;7;10;1;7;12;-;87
"510680 Porto dos Gaúchos";2;9;9;8;8;4;7;8;9;3;8;6;-;81
"510682 Porto Esperidião";1;2;-;-;14;17;13;16;9;9;9;8;-;98
"510685 Porto Estrela";1;1;-;-;-;-;-;-;-;1;1;-;-;4
"510700 Poxoréo";-;4;6;5;3;6;9;13;15;15;37;44;-;157
"510704 Primavera do Leste";-;-;3;3;1;1;1;2;3;2;3;4;-;23
"510706 Querência";-;1;-;-;-;-;-;-;-;3;-;1;-;5
"510715 Reserva do Cabaçal";1;-;-;-;3;1;2;3;2;2;5;1;-;20
"510718 Ribeirão Cascalheira";-;1;3;5;4;7;5;3;3;2;2;1;-;36
"510719 Ribeirãozinho";2;2;1;1;2;3;3;1;1;5;1;2;-;24
"510720 Rio Branco";-;1;3;2;9;7;10;12;5;9;9;5;-;72
"510760 Rondonópolis";23;105;283;276;342;335;299;304;282;281;246;261;3;3040
"510770 Rosário Oeste";20;22;27;36;42;36;22;31;28;29;34;19;-;346
"510775 Salto do Céu";7;5;2;9;19;14;11;16;13;10;10;10;-;126
"510724 Santa Carmem";-;-;-;-;5;2;3;-;9;3;7;8;-;37
"510777 Santa Terezinha";-;-;-;-;-;-;1;-;3;-;3;3;-;10
"510726 Santo Afonso";4;6;4;7;4;10;10;5;12;10;5;6;-;83
"510780 Santo Antônio do Leverger";-;2;3;6;17;14;14;12;7;7;6;4;-;92
"510785 São Félix do Araguaia";-;-;5;1;2;6;5;1;4;3;2;4;-;33
"510729 São José do Povo";-;2;7;8;2;7;7;7;4;3;1;2;-;50
"510730 São José do Rio Claro";24;24;41;39;22;19;37;38;19;26;32;31;-;352
"510735 São José do Xingu";1;-;1;-;-;-;-;-;-;1;1;1;-;5
"510710 São José dos Quatro Marcos";2;-;-;1;18;16;5;14;4;3;3;6;-;72
"510740 São Pedro da Cipa";-;1;7;8;6;7;4;6;1;1;3;1;-;45
"510790 Sinop";2;-;1;40;98;104;126;143;111;122;106;124;2;979
"510792 Sorriso";5;1;1;5;73;64;62;66;57;66;74;65;2;541
"510794 Tabaporã";2;5;3;5;8;8;17;6;6;10;4;8;-;82
"510795 Tangará da Serra";94;105;128;127;132;102;130;108;111;145;104;98;-;1384
"510800 Tapurah";15;9;7;7;4;11;12;4;5;4;12;15;-;105
"510805 Terra Nova do Norte";1;1;2;10;54;59;37;41;35;36;40;43;-;359
"510810 Tesouro";-;-;9;3;4;10;5;3;5;1;1;1;-;42
"510820 Torixoréu";-;4;13;9;10;17;5;16;11;5;8;7;-;105
"510840 Várzea Grande";14;6;100;415;403;392;417;420;381;312;300;304;1;3465
"510850 Vera";-;1;2;1;24;26;16;27;39;24;25;18;-;203
"510550 Vila Bela da Santíssima Trindade";1;-;-;1;16;16;15;17;13;16;28;16;-;139
"510860 Vila Rica";1;2;1;5;3;6;8;25;28;27;19;16;-;141
"510000 Município ignorado - MT";4;-;-;-;-;-;-;-;5;-;-;-;2;11
"520010 Abadiânia";15;20;6;14;20;12;13;15;16;7;1;-;-;139
"520013 Acreúna";14;23;23;30;25;17;20;24;22;15;-;-;-;213
"520015 Adelândia";2;2;1;2;2;3;2;12;2;1;1;-;-;30
"520017 Água Fria de Goiás";-;2;4;2;3;1;5;-;4;3;-;-;-;24
"520020 Água Limpa";5;3;5;2;2;1;1;1;2;-;-;-;-;22
"520030 Alexânia";20;20;19;18;26;20;31;24;5;20;5;2;-;210
"520050 Aloândia";4;3;3;1;5;-;-;3;-;-;-;-;-;19
"520060 Alto Paraíso de Goiás";6;9;5;2;2;4;6;7;6;1;1;2;-;51
"520080 Alvorada do Norte";4;7;10;17;8;19;11;8;3;-;-;-;-;87
"520085 Americano do Brasil";3;4;6;6;16;15;6;6;3;3;-;-;-;68
"520090 Amorinópolis";10;4;4;4;9;5;7;4;1;2;2;-;-;52
"520110 Anápolis";409;392;459;455;419;465;464;506;511;322;18;-;1;4421
"520120 Anhanguera";-;-;-;3;1;2;1;-;3;-;-;-;-;10
"520130 Anicuns";23;30;27;32;28;26;31;31;10;2;1;-;-;241
"520140 Aparecida de Goiânia";244;330;409;373;385;468;463;448;461;250;30;-;1;3862
"520145 Aparecida do Rio Doce";-;2;-;-;-;-;-;1;-;-;-;-;-;3
"520150 Aporé";1;1;2;2;2;-;2;1;-;2;2;-;-;15
"520160 Araçu";4;3;5;4;2;5;5;7;5;4;-;-;-;44
"520170 Aragarças";13;8;12;14;21;17;13;24;5;6;1;-;-;134
"520180 Aragoiânia";1;4;5;4;9;5;4;4;4;3;2;-;-;45
"520215 Araguapaz";4;10;20;13;11;10;13;6;9;8;13;-;-;117
"520235 Arenópolis";4;5;7;10;5;5;-;4;9;5;5;-;-;59
"520250 Aruanã";1;1;2;7;2;3;4;-;-;1;-;1;1;23
"520260 Aurilândia";7;8;9;7;7;6;7;7;3;10;9;-;-;80
"520280 Avelinópolis";2;5;1;3;1;3;5;4;2;-;-;-;-;26
"520310 Baliza";-;-;3;1;-;2;5;2;2;-;1;1;-;17
"520320 Barro Alto";15;17;8;8;13;12;8;20;18;7;1;-;-;127
"520330 Bela Vista de Goiás";10;25;31;23;25;22;27;18;23;13;23;-;-;240
"520340 Bom Jardim de Goiás";6;5;10;12;7;10;7;10;7;6;1;-;-;81
"520350 Bom Jesus de Goiás";4;8;29;22;19;19;23;34;19;10;-;-;-;187
"520355 Bonfinópolis";3;7;1;9;4;5;4;7;4;1;3;-;-;48
"520360 Brazabrantes";3;3;2;1;1;2;1;2;2;1;1;-;-;19
"520380 Britânia";-;2;2;-;2;3;3;-;6;2;-;-;-;20
"520390 Buriti Alegre";11;10;18;13;15;10;15;10;1;-;-;-;-;103
"520393 Buriti de Goiás";-;-;1;-;-;-;-;-;-;-;1;-;-;2
"520396 Buritinópolis";1;1;5;1;-;2;-;3;1;-;1;-;-;15
"520400 Cabeceiras";3;6;3;8;6;3;7;2;4;5;-;2;-;49
"520410 Cachoeira Alta";4;10;6;7;11;8;5;11;11;5;4;-;-;82
"520420 Cachoeira de Goiás";3;1;2;2;2;2;2;1;-;1;-;-;-;16
"520425 Cachoeira Dourada";5;4;2;7;10;5;14;4;14;3;-;-;-;68
"520430 Caçu";1;15;19;19;12;19;8;12;5;-;1;1;-;112
"520440 Caiapônia";21;20;24;12;21;29;23;22;20;15;5;-;1;213
"520450 Caldas Novas";8;54;63;61;65;58;58;49;5;6;-;-;-;427
"520455 Caldazinha";-;2;1;-;-;-;-;3;-;-;1;-;-;7
"520460 Campestre de Goiás";3;2;4;3;2;4;1;3;4;-;2;-;-;28
"520465 Campinaçu";2;10;7;5;6;4;8;5;1;-;-;-;-;48
"520470 Campinorte";4;4;11;4;1;3;-;2;1;-;-;-;-;30
"520480 Campo Alegre de Goiás";1;1;2;2;-;2;2;3;1;4;-;1;-;19
"520490 Campos Belos";12;16;26;13;28;26;23;20;19;29;-;-;-;212
"520495 Campos Verdes";24;16;15;20;8;16;18;23;7;1;1;-;-;149
"520500 Carmo do Rio Verde";8;19;11;13;10;12;16;13;11;13;11;-;-;137
"520505 Castelândia";3;-;4;-;-;-;1;2;4;-;-;-;-;14
"520510 Catalão";88;86;107;95;88;101;86;90;84;106;-;-;1;932
"520520 Caturaí";4;9;9;5;1;4;7;5;-;-;-;-;-;44
"520530 Cavalcante";14;10;16;10;8;10;16;12;9;12;1;-;-;118
"520540 Ceres";26;35;53;59;40;41;32;34;45;30;3;-;-;398
"520545 Cezarina";1;2;1;1;-;2;2;2;3;2;1;-;-;17
"520547 Chapadão do Céu";-;1;1;3;1;-;-;-;-;-;-;-;-;6
"520549 Cidade Ocidental";3;6;6;1;3;-;3;2;2;-;-;-;-;26
"520551 Cocalzinho de Goiás";8;4;7;4;11;8;9;9;16;11;1;1;-;89
"520552 Colinas do Sul";2;-;1;2;3;2;2;1;1;-;-;-;-;14
"520570 Córrego do Ouro";4;5;1;3;4;6;5;5;1;-;1;-;-;35
"520580 Corumbá de Goiás";6;9;10;14;15;18;6;6;17;13;3;1;-;118
"520590 Corumbaíba";2;3;9;5;6;6;6;2;-;1;-;-;-;40
"520620 Cristalina";32;50;37;42;43;59;53;34;64;24;10;4;-;452
"520630 Cristianópolis";3;4;6;1;4;2;7;5;2;3;4;-;-;41
"520640 Crixás";34;24;31;32;25;33;29;21;-;5;1;1;-;236
"520650 Cromínia";1;4;5;3;4;4;7;1;-;-;-;-;-;29
"520660 Cumari";2;2;2;3;4;4;4;3;1;3;-;-;-;28
"520670 Damianópolis";1;1;-;-;1;1;-;4;1;2;1;-;-;12
"520680 Damolândia";-;1;3;4;2;-;1;1;3;-;-;-;-;15
"520690 Davinópolis";5;3;-;4;1;4;1;3;4;2;-;-;-;27
"520710 Diorama";2;4;3;4;-;10;3;3;1;1;-;-;-;31
"520830 Divinópolis de Goiás";-;4;10;4;7;8;3;2;6;3;-;-;-;47
"520725 Doverlândia";9;7;9;15;13;9;5;18;9;7;-;-;-;101
"520735 Edealina";5;4;7;6;5;4;5;5;3;-;-;-;-;44
"520740 Edéia";10;9;14;12;8;9;22;14;14;3;1;-;-;116
"520750 Estrela do Norte";4;4;7;3;4;4;6;3;3;2;-;-;-;40
"520753 Faina";3;1;1;-;-;1;2;-;-;-;-;-;-;8
"520760 Fazenda Nova";7;2;11;8;5;9;5;9;-;4;4;-;-;64
"520780 Firminópolis";9;20;10;14;22;14;20;18;14;19;12;-;-;172
"520790 Flores de Goiás";1;8;4;8;4;2;3;4;4;8;-;-;-;46
"520800 Formosa";35;118;125;145;164;123;128;113;154;115;38;25;-;1283
"520810 Formoso";7;6;4;11;8;14;4;11;3;6;6;-;-;80
"520840 Goianápolis";7;2;-;5;15;16;9;18;14;5;1;-;-;92
"520850 Goiandira";6;6;7;7;9;4;2;6;6;8;-;-;-;61
"520860 Goianésia";70;59;75;63;93;84;73;86;113;32;3;-;-;751
"520870 Goiânia";1232;1611;2075;1888;1877;1707;1722;1610;1686;837;71;4;6;16326
"520880 Goianira";7;19;15;17;29;19;23;13;13;23;19;-;-;197
"520890 Goiás";10;15;10;9;7;13;11;1;16;4;16;1;2;115
"520910 Goiatuba";29;47;55;43;45;45;50;45;52;22;-;-;-;433
"520915 Gouvelândia";5;1;3;3;9;2;2;2;1;1;1;-;-;30
"520920 Guapó";9;19;12;19;15;20;15;18;14;14;12;-;-;167
"520929 Guaraíta";1;1;1;1;-;-;4;1;1;-;-;-;-;10
"520940 Guarani de Goiás";5;4;5;2;3;-;-;4;-;-;-;-;-;23
"520945 Guarinos";3;2;1;1;2;-;2;2;2;1;-;-;-;16
"520960 Heitoraí";2;1;6;3;3;-;2;1;1;2;1;-;-;22
"520970 Hidrolândia";4;13;13;14;15;15;19;13;6;4;-;-;1;117
"520980 Hidrolina";1;9;2;6;3;9;8;6;3;3;2;-;-;52
"520990 Iaciara";12;3;1;5;7;14;9;10;1;-;1;1;-;64
"520993 Inaciolândia";5;1;1;2;2;1;1;-;-;-;-;-;-;13
"520995 Indiara";10;12;13;16;15;18;21;22;17;2;-;-;-;146
"521000 Inhumas";40;48;67;52;73;44;52;69;28;23;-;-;-;496
"521010 Ipameri";22;33;39;38;41;34;32;40;37;43;2;-;-;361
"521020 Iporá";35;40;50;46;44;40;52;33;4;4;7;-;-;355
"521030 Israelândia";2;8;5;9;9;6;4;4;-;1;2;-;-;50
"521040 Itaberaí";34;29;35;27;32;37;36;45;27;36;5;-;-;343
"521056 Itaguari";5;5;3;6;6;5;3;6;3;1;-;-;-;43
"521060 Itaguaru";5;5;11;6;6;10;8;4;1;1;-;-;-;57
"521080 Itajá";2;7;9;12;16;3;9;13;6;1;2;1;1;82
"521090 Itapaci";15;24;33;20;20;28;20;6;18;19;6;-;-;209
"521100 Itapirapuã";-;6;7;9;12;2;6;3;15;3;1;-;-;64
"521120 Itapuranga";15;2;7;9;6;9;10;11;5;2;-;-;-;76
"521130 Itarumã";2;2;8;7;4;7;9;3;1;1;2;-;1;47
"521140 Itauçu";13;14;15;9;18;12;18;17;3;2;-;-;-;121
"521150 Itumbiara";83;83;147;130;125;139;114;132;124;42;2;-;1;1122
"521160 Ivolândia";4;2;5;3;1;2;7;6;3;2;3;-;-;38
"521170 Jandaia";5;5;4;16;8;6;7;11;5;1;5;-;-;73
"521180 Jaraguá";36;36;28;38;55;42;53;28;45;33;28;-;-;422
"521190 Jataí";80;92;114;107;79;89;97;93;58;92;-;-;-;901
"521200 Jaupaci";4;4;6;6;4;7;1;4;2;2;1;-;-;41
"521205 Jesúpolis";3;1;-;-;1;-;2;-;2;-;-;-;-;9
"521210 Joviânia";7;6;12;8;18;17;14;7;6;11;1;-;-;107
"521220 Jussara";8;25;37;31;33;35;21;26;15;6;-;-;-;237
"521230 Leopoldo de Bulhões";2;7;7;8;8;7;9;7;2;9;11;-;-;77
"521250 Luziânia";424;496;616;425;608;452;505;477;490;526;371;372;1;5763
"521260 Mairipotaba";1;4;4;3;3;1;5;2;1;-;-;-;-;24
"521270 Mambaí";6;2;8;4;4;8;7;8;2;4;8;-;-;61
"521280 Mara Rosa";23;12;19;26;23;25;31;18;12;22;16;18;-;245
"521290 Marzagão";1;3;2;3;5;5;3;1;-;-;-;-;-;23
