 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:2002
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"316130 São Francisco de Sales";5;5;7;9;10;3;14;7;5;3;8;6;82
"316140 São Francisco do Glória";7;6;6;4;6;6;5;5;5;5;7;-;62
"316150 São Geraldo";7;11;17;12;9;6;7;5;5;5;4;9;97
"316160 São Geraldo da Piedade";7;5;3;4;6;8;12;6;6;5;3;3;68
"316165 São Geraldo do Baixio";3;2;5;5;2;5;4;2;6;4;5;2;45
"316170 São Gonçalo do Abaeté";9;7;4;9;10;4;10;5;6;10;6;4;84
"316180 São Gonçalo do Pará";15;9;4;11;12;9;9;11;9;10;15;10;124
"316190 São Gonçalo do Rio Abaixo";10;8;10;10;9;12;11;8;16;9;7;9;119
"312550 São Gonçalo do Rio Preto";11;6;3;3;7;5;6;2;-;6;4;4;57
"316200 São Gonçalo do Sapucaí";41;28;41;43;37;30;35;29;25;29;25;38;401
"316210 São Gotardo";59;60;45;35;52;33;39;36;37;39;31;33;499
"316220 São João Batista do Glória";7;11;6;11;11;8;11;6;7;4;11;2;95
"316225 São João da Lagoa";2;7;3;7;7;6;5;4;5;5;3;4;58
"316230 São João da Mata";-;1;2;6;1;3;2;4;-;3;4;2;28
"316240 São João da Ponte";37;34;37;16;13;28;26;51;32;29;26;31;360
"316245 São João das Missões";16;12;22;19;21;19;19;21;22;18;20;17;226
"316250 São João del Rei";109;101;89;99;105;104;103;74;91;91;79;89;1134
"316255 São João do Manhuaçu";13;14;12;13;13;19;15;9;21;24;23;20;196
"316257 São João do Manteninha";4;8;6;3;5;3;5;5;6;6;6;6;63
"316260 São João do Oriente";17;6;14;9;13;6;14;15;9;8;7;5;123
"316265 São João do Pacuí";4;6;4;4;7;2;6;3;4;3;4;3;50
"316270 São João do Paraíso";36;30;33;29;32;28;25;35;24;30;33;22;357
"316280 São João Evangelista";20;14;23;22;23;29;17;21;22;21;29;3;244
"316290 São João Nepomuceno";31;21;30;29;38;25;33;33;28;31;20;12;331
"316292 São Joaquim de Bicas";39;35;36;32;25;28;29;39;23;26;21;32;365
"316294 São José da Barra";1;2;3;9;7;5;6;2;10;4;6;5;60
"316295 São José da Lapa";38;26;30;26;22;26;16;29;21;17;17;19;287
"316300 São José da Safira";6;6;8;8;8;6;7;4;5;9;8;8;83
"316310 São José da Varginha";4;3;3;3;8;5;5;1;3;4;1;7;47
"316320 São José do Alegre";2;5;4;5;4;3;4;9;6;3;2;4;51
"316330 São José do Divino";8;3;3;7;4;4;5;6;-;2;1;7;50
"316340 São José do Goiabal";8;9;5;2;10;10;11;7;8;7;3;9;89
"316350 São José do Jacuri";8;10;15;11;9;10;8;7;6;11;9;1;105
"316360 São José do Mantimento";3;5;8;5;8;2;3;2;3;4;6;2;51
"316370 São Lourenço";55;48;59;57;47;43;57;39;53;49;41;38;586
"316380 São Miguel do Anta";5;4;9;11;5;7;3;7;7;6;5;6;75
"316390 São Pedro da União";4;6;5;5;5;1;7;-;2;4;3;3;45
"316410 São Pedro do Suaçuí";11;9;5;10;9;8;-;7;7;2;6;2;76
"316400 São Pedro dos Ferros";15;16;11;11;12;8;10;7;11;14;10;13;138
"316420 São Romão";8;14;12;10;10;13;12;17;13;18;16;7;150
"316430 São Roque de Minas";3;6;3;10;9;2;7;5;3;3;7;8;66
"316440 São Sebastião da Bela Vista";5;3;7;10;11;9;2;2;1;1;7;2;60
"316443 São Sebastião da Vargem Alegre";3;1;4;4;3;1;4;5;-;2;-;6;33
"316447 São Sebastião do Anta";11;15;4;10;8;14;6;11;8;14;10;5;116
"316450 São Sebastião do Maranhão";16;11;5;22;22;21;24;13;15;22;23;12;206
"316460 São Sebastião do Oeste";7;8;9;4;4;3;5;5;4;1;2;8;60
"316470 São Sebastião do Paraíso";87;64;75;68;94;97;101;69;75;84;84;74;972
"316480 São Sebastião do Rio Preto";1;4;1;2;1;-;1;2;2;1;-;2;17
"316490 São Sebastião do Rio Verde";2;1;1;6;5;2;3;1;5;2;1;-;29
"316520 São Thomé das Letras";11;5;6;7;8;8;7;8;6;8;9;11;94
"316500 São Tiago";17;18;19;18;20;16;12;11;11;11;13;19;185
"316510 São Tomás de Aquino";14;10;1;7;10;4;14;8;10;9;5;10;102
"316530 São Vicente de Minas";14;8;6;15;1;10;9;3;14;10;8;7;105
"316540 Sapucaí-Mirim";10;7;18;8;9;7;11;9;8;6;9;8;110
"316550 Sardoá";6;12;7;8;9;6;6;8;11;8;6;7;94
"316553 Sarzedo";35;38;50;43;40;30;35;25;25;23;27;32;403
"316556 Sem-Peixe";3;1;2;3;1;1;2;2;1;3;2;3;24
"316557 Senador Amaral";11;9;6;6;9;6;6;12;17;5;7;7;101
"316560 Senador Cortes";1;3;2;5;1;2;1;2;6;-;1;5;29
"316570 Senador Firmino";10;12;7;5;3;5;7;8;17;5;8;4;91
"316580 Senador José Bento";2;3;2;-;2;-;3;-;1;-;3;1;17
"316590 Senador Modestino Gonçalves";9;6;5;3;9;3;6;8;2;4;5;6;66
"316600 Senhora de Oliveira";5;5;2;4;4;4;3;6;7;3;12;4;59
"316610 Senhora do Porto";4;2;3;4;6;3;3;3;5;3;2;3;41
"316620 Senhora dos Remédios";11;13;18;9;10;11;13;13;16;11;10;12;147
"316630 Sericita";13;10;9;10;7;10;11;6;14;9;10;6;115
"316640 Seritinga";2;2;-;-;2;1;2;-;2;1;2;1;15
"316650 Serra Azul de Minas";2;6;1;5;1;6;-;5;2;1;2;3;34
"316660 Serra da Saudade";2;-;-;-;-;3;1;1;-;-;-;-;7
"316680 Serra do Salitre";15;14;11;9;6;11;13;13;17;11;15;18;153
"316670 Serra dos Aimorés";13;13;7;10;8;11;20;8;14;11;13;12;140
"316690 Serrania";13;10;10;9;10;7;13;15;14;7;15;17;140
"316695 Serranópolis de Minas";4;1;2;7;4;5;3;9;4;4;5;5;53
"316700 Serranos";4;-;5;3;3;1;3;1;2;1;2;2;27
"316710 Serro";44;35;33;28;19;45;17;34;43;37;37;39;411
"316720 Sete Lagoas";251;259;297;321;289;253;246;267;248;220;226;252;3129
"316555 Setubinha";6;4;16;20;20;12;13;19;23;20;18;12;183
"316730 Silveirânia";2;1;1;3;1;1;3;-;1;3;2;1;19
"316740 Silvianópolis";5;8;3;1;12;8;6;6;5;2;4;11;71
"316750 Simão Pereira";6;4;8;4;2;2;2;3;8;1;5;2;47
"316760 Simonésia";27;24;38;24;31;26;24;24;33;29;24;23;327
"316770 Sobrália";6;2;6;9;10;9;5;8;7;9;7;1;79
"316780 Soledade de Minas";2;4;5;4;7;3;6;4;5;2;-;5;47
"316790 Tabuleiro";3;4;4;8;2;5;2;1;9;6;4;8;56
"316800 Taiobeiras";42;50;55;46;46;56;41;53;51;35;37;42;554
"316805 Taparuba";8;2;7;3;3;10;7;1;5;4;3;5;58
"316810 Tapira";10;7;2;3;2;-;4;2;3;4;3;5;45
"316820 Tapiraí";-;1;5;1;2;2;-;2;2;3;2;2;22
"316830 Taquaraçu de Minas";1;1;2;4;3;1;2;3;6;2;4;4;33
"316840 Tarumirim";18;17;25;10;18;9;12;22;13;8;15;13;180
"316850 Teixeiras";8;7;7;15;12;10;12;18;12;11;12;18;142
"316860 Teófilo Otoni";197;189;222;229;262;209;205;175;196;179;188;200;2451
"316870 Timóteo";108;99;90;114;97;97;93;84;102;94;77;86;1141
"316880 Tiradentes";7;8;5;11;3;9;6;5;4;4;5;6;73
"316890 Tiros";4;8;8;3;5;3;3;8;5;3;6;6;62
"316900 Tocantins";21;16;26;14;6;14;19;15;15;16;14;2;178
"316905 Tocos do Moji";5;4;5;1;4;1;10;4;2;1;3;3;43
"316910 Toledo";1;1;2;1;-;2;1;2;-;-;-;2;12
"316920 Tombos";9;18;8;7;13;14;10;11;9;13;15;11;138
"316930 Três Corações";95;111;110;132;111;88;100;95;108;92;89;92;1223
"316935 Três Marias";38;43;5;37;51;34;31;31;29;29;42;29;399
"316940 Três Pontas";76;91;91;88;78;75;89;75;75;68;56;99;961
"316950 Tumiritinga";6;10;10;5;11;10;6;6;8;7;4;6;89
"316960 Tupaciguara";31;26;27;26;21;19;19;27;29;22;25;25;297
"316970 Turmalina";-;1;37;37;30;28;22;19;33;-;26;18;251
"316980 Turvolândia";9;7;6;1;5;4;2;1;3;2;3;1;44
"316990 Ubá";117;135;130;60;36;145;106;128;103;88;102;19;1169
"317000 Ubaí";11;14;18;17;21;9;15;17;20;24;3;15;184
"317005 Ubaporanga";17;19;12;17;16;19;16;15;24;13;10;14;192
"317010 Uberaba";355;307;354;326;305;300;295;280;291;327;307;295;3742
"317020 Uberlândia";710;692;766;737;681;620;701;616;649;666;666;690;8194
"317030 Umburatiba";-;8;6;2;7;5;1;2;5;-;5;2;43
"317040 Unaí";110;113;117;155;142;116;100;88;96;118;104;101;1360
"317043 União de Minas";3;2;5;4;11;12;3;4;7;-;3;5;59
"317047 Uruana de Minas";2;8;4;8;4;2;-;-;5;4;1;5;43
"317050 Urucânia";20;16;15;10;9;10;15;10;17;16;16;13;167
"317052 Urucuia";2;12;19;16;16;11;17;17;12;18;14;15;169
"317057 Vargem Alegre";4;11;11;8;11;5;9;8;11;9;8;10;105
"317060 Vargem Bonita";1;1;2;-;1;2;-;2;-;3;2;2;16
"317065 Vargem Grande do Rio Pardo";7;4;11;5;5;7;3;-;5;1;6;3;57
"317070 Varginha";124;161;149;156;178;145;149;143;146;146;142;129;1768
"317075 Varjão de Minas";6;6;8;5;8;8;3;3;6;8;5;5;71
"317080 Várzea da Palma";56;51;58;60;58;47;59;41;41;46;42;53;612
"317090 Varzelândia";28;22;31;27;42;36;26;33;31;31;14;32;353
"317100 Vazante";45;31;23;23;35;29;20;23;30;24;21;19;323
"317103 Verdelândia";13;7;21;20;8;2;10;8;3;1;1;11;105
"317107 Veredinha";-;1;6;6;8;4;7;9;11;-;15;2;69
"317110 Veríssimo";2;-;4;4;3;2;5;-;5;4;2;2;33
"317115 Vermelho Novo";9;4;7;3;10;13;7;4;2;1;4;4;68
"317120 Vespasiano";162;136;188;160;138;128;135;139;81;146;87;162;1662
"317130 Viçosa";110;85;100;109;87;82;95;87;81;102;77;85;1100
"317140 Vieiras";8;1;5;3;2;6;3;1;3;4;4;-;40
"317160 Virgem da Lapa";26;25;16;24;-;13;19;2;17;28;22;18;210
"317170 Virgínia";4;8;16;14;15;13;16;7;19;9;8;4;133
"317180 Virginópolis";13;11;21;18;11;18;16;12;23;9;8;19;179
"317190 Virgolândia";7;4;13;8;3;10;8;6;5;6;5;5;80
"317200 Visconde do Rio Branco";47;40;51;59;42;44;57;43;30;27;41;48;529
"317210 Volta Grande";5;4;5;6;7;2;4;3;3;6;4;6;55
"317220 Wenceslau Braz";-;3;4;5;4;3;3;4;5;1;8;1;41
"310000 Município ignorado - MG";1;5;1;1;2;5;4;5;4;1;4;2;35
"320010 Afonso Cláudio";45;46;59;53;44;34;34;35;43;40;42;52;527
"320016 Água Doce do Norte";18;22;18;17;13;8;10;14;13;11;5;11;160
"320013 Águia Branca";13;13;10;11;13;13;10;9;13;8;8;11;132
"320020 Alegre";48;51;51;48;58;48;41;45;45;25;43;37;540
"320030 Alfredo Chaves";12;17;10;19;9;8;8;12;13;12;6;14;140
"320035 Alto Rio Novo";9;11;16;16;14;13;6;9;19;8;10;6;137
"320040 Anchieta";29;36;29;34;36;35;32;25;21;38;20;30;365
"320050 Apiacá";5;3;10;15;9;4;9;8;5;14;7;5;94
"320060 Aracruz";109;99;112;102;120;130;106;94;120;107;81;109;1289
"320070 Atilio Vivacqua";9;8;9;6;11;8;5;6;8;8;4;9;91
"320080 Baixo Guandu";34;30;28;32;29;25;29;27;20;29;34;24;341
"320090 Barra de São Francisco";44;70;59;82;69;71;43;52;57;49;55;55;706
"320100 Boa Esperança";27;23;21;20;27;17;22;24;18;17;14;15;245
"320110 Bom Jesus do Norte";11;11;12;14;12;13;8;8;11;10;6;11;127
"320115 Brejetuba";23;27;20;22;22;19;17;16;28;25;16;22;257
"320120 Cachoeiro de Itapemirim";246;268;279;310;328;263;288;246;209;232;196;212;3077
"320130 Cariacica";510;491;642;550;582;538;528;467;420;470;466;476;6140
"320140 Castelo";53;49;41;46;43;37;61;32;30;38;26;39;495
"320150 Colatina";151;138;147;136;150;136;132;123;127;105;113;114;1572
"320160 Conceição da Barra";43;45;40;44;50;54;49;43;51;48;48;45;560
"320170 Conceição do Castelo";16;18;21;17;8;22;18;20;20;10;13;15;198
"320180 Divino de São Lourenço";4;6;8;6;5;8;8;7;4;5;8;3;72
"320190 Domingos Martins";41;48;45;42;46;43;48;51;34;39;44;34;515
"320200 Dores do Rio Preto";13;13;6;12;12;13;7;5;5;5;5;5;101
"320210 Ecoporanga";36;41;46;30;25;32;41;32;31;21;29;27;391
"320220 Fundão";23;22;27;20;23;20;17;11;17;28;17;17;242
"320225 Governador Lindenberg";8;4;6;6;9;4;5;6;13;8;10;11;90
"320230 Guaçuí";41;45;45;54;48;46;54;50;36;47;34;22;522
"320240 Guarapari";136;140;157;163;164;142;124;122;132;140;128;142;1690
"320245 Ibatiba";25;34;25;32;30;34;29;30;33;38;24;31;365
"320250 Ibiraçu";12;7;13;16;18;13;8;17;15;12;15;11;157
"320255 Ibitirama";16;18;8;15;17;23;11;15;17;13;13;12;178
"320260 Iconha";18;12;6;11;8;11;11;12;8;8;11;7;123
"320265 Irupi";14;15;12;16;15;25;13;18;15;14;20;16;193
"320270 Itaguaçu";14;16;22;19;13;17;22;13;15;14;11;12;188
"320280 Itapemirim";32;34;48;55;42;51;42;36;45;51;40;36;512
"320290 Itarana";14;11;25;17;27;14;14;13;16;16;9;11;187
"320300 Iúna";47;34;46;46;43;34;41;43;27;43;45;51;500
"320305 Jaguaré";30;35;35;43;46;50;36;37;30;38;30;32;442
"320310 Jerônimo Monteiro";18;8;19;15;11;10;16;7;8;10;6;10;138
"320313 João Neiva";27;17;22;21;27;20;28;22;12;18;10;19;243
"320316 Laranja da Terra";11;15;13;27;12;12;7;9;8;10;9;6;139
"320320 Linhares";176;176;215;215;210;230;212;216;200;175;201;195;2421
"320330 Mantenópolis";22;30;13;16;15;15;23;22;16;23;18;13;226
"320332 Marataízes";49;52;51;56;55;46;52;41;32;56;32;45;567
"320334 Marechal Floriano";13;15;13;16;20;9;19;25;16;17;16;18;197
"320335 Marilândia";7;11;11;10;16;12;9;7;9;8;16;8;124
"320340 Mimoso do Sul";37;35;30;43;32;30;26;32;29;37;34;44;409
"320350 Montanha";18;21;25;23;20;25;18;22;21;14;24;18;249
"320360 Mucurici";9;8;9;10;9;8;10;9;5;14;7;7;105
"320370 Muniz Freire";29;39;43;25;30;25;38;26;31;22;24;22;354
"320380 Muqui";23;20;21;29;17;24;20;24;25;10;16;19;248
"320390 Nova Venécia";56;66;75;66;75;69;55;58;58;64;51;54;747
"320400 Pancas";25;37;34;33;28;26;26;34;22;23;27;22;337
"320405 Pedro Canário";39;43;26;35;54;45;49;38;43;30;38;45;485
"320410 Pinheiros";30;38;35;39;42;40;40;36;35;33;30;36;434
"320420 Piúma";22;28;26;16;23;18;17;14;21;12;26;7;230
"320425 Ponto Belo";9;11;10;14;9;11;13;7;14;14;12;3;127
"320430 Presidente Kennedy";14;7;7;8;14;14;6;7;13;9;7;9;115
"320435 Rio Bananal";19;29;22;18;26;16;20;18;17;18;21;22;246
"320440 Rio Novo do Sul";15;10;11;14;11;15;17;8;8;7;12;7;135
"320450 Santa Leopoldina";10;15;19;17;16;9;9;12;9;13;9;5;143
"320455 Santa Maria de Jetibá";42;53;40;61;59;50;49;31;61;56;42;5;549
"320460 Santa Teresa";22;24;28;26;32;20;27;35;25;20;27;29;315
"320465 São Domingos do Norte";12;11;6;15;11;14;18;11;16;11;4;10;139
"320470 São Gabriel da Palha";43;47;30;61;43;43;51;38;48;39;30;42;515
"320480 São José do Calçado";7;17;16;25;18;16;16;20;19;10;12;2;178
"320490 São Mateus";150;168;177;156;165;161;177;146;166;140;137;158;1901
"320495 São Roque do Canaã";11;10;19;19;13;10;15;9;4;10;11;7;138
"320500 Serra";513;510;583;585;599;574;592;509;547;487;442;494;6435
"320501 Sooretama";45;46;37;34;43;45;47;42;30;24;36;38;467
"320503 Vargem Alta";32;35;35;45;28;19;21;29;26;28;25;39;362
"320506 Venda Nova do Imigrante";42;30;23;31;32;23;21;29;17;26;25;17;316
"320510 Viana";64;79;95;94;90;77;87;80;78;82;74;89;989
"320515 Vila Pavão";7;9;7;11;8;9;10;6;12;13;12;12;116
"320517 Vila Valério";24;18;13;15;18;16;16;19;12;13;21;16;201
"320520 Vila Velha";441;481;529;579;545;534;501;452;460;480;460;469;5931
"320530 Vitória";381;295;416;387;418;386;361;349;393;347;341;370;4444
"330010 Angra dos Reis";217;241;253;242;214;223;192;199;198;216;192;188;2575
"330015 Aperibé";14;16;6;10;6;9;8;9;11;9;12;7;117
"330020 Araruama";133;129;150;133;147;124;157;124;120;138;107;126;1588
"330022 Areal";17;14;30;11;12;13;11;10;8;15;17;17;175
"330023 Armação dos Búzios";23;35;38;28;43;41;29;29;28;31;22;24;371
"330025 Arraial do Cabo";34;22;24;42;44;39;31;26;21;22;19;26;350
"330030 Barra do Piraí";106;107;130;146;120;121;125;117;97;100;86;105;1360
"330040 Barra Mansa";206;215;235;255;214;215;223;212;193;192;180;173;2513
"330045 Belford Roxo";721;734;763;780;755;711;809;648;599;530;550;594;8194
"330050 Bom Jardim";28;37;41;29;28;31;42;25;29;25;27;29;371
"330060 Bom Jesus do Itabapoana";57;47;51;46;51;51;51;49;33;27;41;32;536
"330070 Cabo Frio";228;231;227;226;292;224;235;211;176;208;198;239;2695
"330080 Cachoeiras de Macacu";70;70;95;70;71;54;79;62;52;53;61;67;804
"330090 Cambuci";14;18;21;19;6;9;15;13;8;13;12;12;160
"330100 Campos dos Goytacazes";672;635;715;721;748;665;694;605;557;584;586;559;7741
"330110 Cantagalo";19;29;26;27;25;25;16;18;26;19;20;14;264
"330093 Carapebus";9;12;11;7;8;13;9;9;8;5;7;10;108
"330115 Cardoso Moreira";17;18;21;15;16;16;13;8;19;7;9;19;178
"330120 Carmo";19;20;30;27;29;26;29;20;16;19;21;17;273
"330130 Casimiro de Abreu";45;25;48;29;41;48;37;42;41;27;34;36;453
"330095 Comendador Levy Gasparian";11;9;11;7;7;6;11;12;12;12;11;13;122
"330140 Conceição de Macabu";26;35;35;14;26;31;28;25;10;26;26;24;306
"330150 Cordeiro";30;20;31;23;34;24;30;31;30;20;21;33;327
"330160 Duas Barras";18;19;19;15;19;23;17;16;20;15;12;9;202
"330170 Duque de Caxias";1254;1220;1354;1299;1368;1228;1308;1172;1015;986;1014;1097;14315
"330180 Engenheiro Paulo de Frontin";15;23;21;7;21;12;14;15;24;13;18;13;196
"330185 Guapimirim";71;68;61;72;66;54;54;76;52;49;36;65;724
"330187 Iguaba Grande";37;20;18;19;28;23;33;16;21;15;10;14;254
"330190 Itaboraí";346;303;361;371;314;307;326;287;242;267;231;281;3636
"330200 Itaguaí";160;132;180;165;144;123;146;141;123;134;119;124;1691
"330205 Italva";9;15;16;16;29;12;14;9;10;12;16;12;170
"330210 Itaocara";18;26;28;23;32;28;27;25;23;26;22;27;305
"330220 Itaperuna";99;125;127;137;127;117;112;96;105;100;86;106;1337
"330225 Itatiaia";48;39;40;41;39;43;46;33;32;28;37;29;455
"330227 Japeri";148;149;172;141;184;135;157;154;121;128;109;97;1695
"330230 Laje do Muriaé";13;10;7;5;9;16;13;12;10;9;7;10;121
"330240 Macaé";207;194;224;235;271;206;238;214;181;208;174;122;2474
"330245 Macuco";9;7;11;15;12;7;9;13;10;6;10;3;112
"330250 Magé";285;278;331;326;301;311;302;306;259;274;223;255;3451
"330260 Mangaratiba";35;43;53;56;41;47;38;43;37;35;41;45;514
"330270 Maricá";116;85;119;126;115;96;107;97;80;82;88;114;1225
"330280 Mendes";26;19;25;28;26;15;21;14;18;18;17;26;253
"330285 Mesquita";231;203;237;237;254;232;232;189;161;169;176;157;2478
"330290 Miguel Pereira";29;30;29;45;36;34;31;32;32;29;20;22;369
"330300 Miracema";39;34;50;43;42;43;40;38;31;30;26;38;454
"330310 Natividade";20;24;24;24;26;19;17;19;23;24;8;9;237
"330320 Nilópolis";237;206;251;236;248;213;208;222;168;139;146;176;2450
"330330 Niterói";541;524;604;575;566;549;543;522;475;513;441;478;6331
"330340 Nova Friburgo";252;216;252;260;247;221;230;189;206;190;193;237;2693
"330350 Nova Iguaçu";1175;1202;1198;1244;1276;1102;1197;990;1011;1000;922;994;13311
"330360 Paracambi";56;55;60;73;66;62;55;45;45;38;44;53;652
"330370 Paraíba do Sul";36;45;64;54;51;54;49;48;38;40;37;36;552
"330380 Paraty";47;56;41;56;32;45;47;44;35;46;47;42;538
"330385 Paty do Alferes";36;35;39;34;48;36;36;22;41;24;37;32;420
"330390 Petrópolis";398;358;429;380;411;374;422;363;342;351;370;355;4553
"330395 Pinheiral";27;29;27;24;30;21;26;16;15;20;25;28;288
"330400 Piraí";27;30;43;30;36;32;31;26;34;29;26;27;371
"330410 Porciúncula";29;23;25;18;26;25;19;21;17;14;21;20;258
"330411 Porto Real";32;16;24;20;24;26;25;22;15;18;15;20;257
"330412 Quatis";16;16;11;18;14;19;8;15;8;15;12;13;165
"330414 Queimados";216;198;251;224;274;259;245;209;203;169;185;188;2621
"330415 Quissamã";32;26;26;13;22;23;22;26;17;24;24;26;281
"330420 Resende";172;153;181;159;178;150;154;115;134;144;137;144;1821
"330430 Rio Bonito";87;67;83;70;69;86;71;61;59;65;51;56;825
"330440 Rio Claro";22;25;30;30;14;20;24;22;20;22;20;17;266
"330450 Rio das Flores";10;3;9;7;10;9;14;9;8;8;7;7;101
"330452 Rio das Ostras";66;55;55;74;52;62;60;56;52;64;54;72;722
"330455 Rio de Janeiro";7693;6994;8013;7923;8131;7664;7657;6931;6486;6498;6131;6828;86949
"330460 Santa Maria Madalena";10;13;13;21;17;12;17;14;10;11;11;6;155
"330470 Santo Antônio de Pádua";52;60;53;47;69;49;51;55;42;40;28;36;582
"330480 São Fidélis";44;51;50;51;53;53;46;41;36;29;25;36;515
"330475 São Francisco de Itabapoana";57;63;66;56;61;53;47;47;48;50;56;54;658
"330490 São Gonçalo";1133;1073;1236;1242;1329;1135;1183;992;972;963;919;961;13138
"330500 São João da Barra";54;37;60;25;41;40;28;35;42;35;24;25;446
"330510 São João de Meriti";663;702;712;779;739;619;644;635;540;555;565;571;7724
"330513 São José de Ubá";7;8;11;7;7;12;12;3;9;7;10;4;97
"330515 São José do Vale do Rio Preto";26;29;27;33;32;23;31;15;28;23;28;17;312
"330520 São Pedro da Aldeia";98;85;90;105;105;93;103;112;109;92;98;105;1195
"330530 São Sebastião do Alto";11;8;10;13;10;10;11;10;10;15;4;7;119
"330540 Sapucaia";25;11;24;16;19;19;13;11;14;9;16;21;198
"330550 Saquarema";75;88;81;78;97;82;77;67;71;69;89;61;935
"330555 Seropédica";95;81;91;99;112;90;96;69;67;84;83;88;1055
"330560 Silva Jardim";24;25;43;32;37;34;21;31;30;22;27;19;345
"330570 Sumidouro";20;17;16;21;16;20;25;13;17;5;18;17;205
"330575 Tanguá";50;29;35;41;48;47;44;38;34;32;20;39;457
"330580 Teresópolis";214;207;254;240;259;254;235;206;196;200;206;215;2686
"330590 Trajano de Moraes";11;12;12;8;10;6;9;13;9;11;9;5;115
"330600 Três Rios";95;114;104;120;114;85;107;102;89;90;96;101;1217
"330610 Valença";97;115;101;103;106;98;90;82;87;69;77;94;1119
"330615 Varre-Sai";26;11;18;18;21;12;31;16;14;16;8;11;202
"330620 Vassouras";63;55;63;60;46;55;47;39;39;53;39;42;601
"330630 Volta Redonda";316;291;333;293;330;315;299;266;282;241;239;247;3452
"330000 Município ignorado - RJ";5;5;6;2;3;2;1;4;-;1;1;-;30
"350010 Adamantina";38;29;43;31;35;36;28;21;30;34;41;32;398
"350020 Adolfo";3;1;1;1;4;4;2;5;-;1;4;3;29
"350030 Aguaí";47;37;47;53;38;35;41;23;37;35;39;43;475
"350040 Águas da Prata";7;6;8;14;11;5;6;4;5;5;8;2;81
"350050 Águas de Lindóia";16;21;21;19;23;17;21;15;17;15;16;22;223
"350055 Águas de Santa Bárbara";9;6;8;6;9;10;9;6;9;8;11;7;98
"350060 Águas de São Pedro";-;4;1;-;-;3;3;-;2;4;1;1;19
"350070 Agudos";45;47;47;47;59;41;49;38;34;47;46;38;538
"350075 Alambari";8;6;9;7;6;2;8;7;6;5;6;3;73
"350080 Alfredo Marcondes";5;-;5;5;4;4;1;-;3;3;-;2;32
"350090 Altair";4;3;4;1;4;6;6;7;2;3;3;4;47
"350100 Altinópolis";28;12;22;19;20;18;25;17;13;16;26;15;231
"350110 Alto Alegre";4;2;1;3;4;5;4;4;3;3;3;2;38
"350115 Alumínio";27;21;23;27;23;37;27;25;27;29;14;26;306
"350120 Álvares Florence";6;3;5;2;4;3;1;2;3;3;2;1;35
"350130 Álvares Machado";39;25;41;46;33;23;38;22;27;21;27;20;362
"350140 Álvaro de Carvalho";6;4;4;7;3;4;1;7;2;6;6;2;52
"350150 Alvinlândia";3;-;5;1;4;4;3;2;2;2;-;2;28
"350160 Americana";215;222;248;227;253;229;218;161;200;220;213;195;2601
"350170 Américo Brasiliense";46;33;49;53;34;53;39;32;37;35;37;40;488
"350180 Américo de Campos";4;4;6;9;5;7;2;3;6;4;6;6;62
"350190 Amparo";71;87;78;67;68;76;75;64;58;71;50;58;823
"350200 Analândia";6;2;5;8;5;10;4;1;2;2;3;7;55
"350210 Andradina";44;71;71;69;71;56;66;65;45;73;41;49;721
"350220 Angatuba";34;33;33;43;33;22;25;30;28;28;38;26;373
"350230 Anhembi";8;3;6;6;8;4;10;10;7;7;9;7;85
"350240 Anhumas";6;5;4;4;2;4;1;5;2;7;2;4;46
"350250 Aparecida";50;41;32;47;55;39;43;36;30;45;39;35;492
"350260 Aparecida d'Oeste";5;7;4;6;6;5;4;2;7;5;7;2;60
"350270 Apiaí";49;40;50;52;45;40;32;49;44;40;39;45;525
"350275 Araçariguama";22;32;27;30;33;35;27;24;17;19;20;16;302
"350280 Araçatuba";187;185;213;204;199;171;167;156;183;186;139;158;2148
"350290 Araçoiaba da Serra";34;24;35;36;28;28;37;22;29;23;22;21;339
"350300 Aramina";1;2;4;5;5;7;6;5;2;5;1;1;44
"350310 Arandu";8;7;10;9;8;13;10;10;8;4;7;8;102
"350315 Arapeí";3;4;3;2;5;-;6;2;1;1;1;3;31
"350320 Araraquara";199;199;192;209;194;177;188;173;177;166;177;161;2212
"350330 Araras";122;123;106;143;142;115;123;110;134;119;120;109;1466
"350335 Arco-Íris";2;3;3;1;2;2;2;-;1;-;-;1;17
"350340 Arealva";12;8;13;5;10;3;7;6;8;7;12;4;95
"350350 Areias";5;5;3;5;11;7;7;4;6;6;4;2;65
"350360 Areiópolis";11;17;15;17;16;13;26;14;24;14;22;13;202
"350370 Ariranha";4;9;12;9;12;10;8;11;7;5;10;3;100
"350380 Artur Nogueira";49;46;53;54;46;46;45;47;41;47;42;39;555
"350390 Arujá";103;103;109;105;122;107;112;83;100;93;113;111;1261
"350395 Aspásia";4;2;2;1;1;1;2;1;3;1;4;3;25
"350400 Assis";107;108;110;103;105;101;93;81;76;89;71;83;1127
"350410 Atibaia";162;165;194;181;165;161;181;161;161;177;142;173;2023
"350420 Auriflama";16;12;20;18;19;17;17;10;17;16;9;13;184
"350430 Avaí";10;7;5;7;6;5;6;3;5;3;7;6;70
"350440 Avanhandava";11;14;11;16;7;16;8;9;9;14;16;15;146
