 Produto interno bruto per capita - 2010 a 2013, referência 2010 - Brasil
Valor adic bruto agropecuária por Município e Ano
Período:2013
"Município";"2013";"Total"
"171888 Santa Maria do Tocantins";9194,3;9194,3
"171889 Santa Rita do Tocantins";15376,3;15376,3
"171890 Santa Rosa do Tocantins";33207,9;33207,9
"171900 Santa Tereza do Tocantins";3670,8;3670,8
"172000 Santa Terezinha do Tocantins";5313,3;5313,3
"172010 São Bento do Tocantins";3965,1;3965,1
"172015 São Félix do Tocantins";2290,0;2290,0
"172020 São Miguel do Tocantins";3887,9;3887,9
"172025 São Salvador do Tocantins";3570,6;3570,6
"172030 São Sebastião do Tocantins";3347,4;3347,4
"172049 São Valério";15720,8;15720,8
"172065 Silvanópolis";23264,2;23264,2
"172080 Sítio Novo do Tocantins";4903,8;4903,8
"172085 Sucupira";17890,9;17890,9
"172090 Taguatinga";22522,1;22522,1
"172093 Taipas do Tocantins";3125,8;3125,8
"172097 Talismã";19134,1;19134,1
"172110 Tocantínia";2498,0;2498,0
"172120 Tocantinópolis";8978,2;8978,2
"172125 Tupirama";52531,4;52531,4
"172130 Tupiratins";3764,1;3764,1
"172208 Wanderlândia";8156,6;8156,6
"172210 Xambioá";16711,4;16711,4
"210005 Açailândia";129324,3;129324,3
"210010 Afonso Cunha";3624,3;3624,3
"210015 Água Doce do Maranhão";8520,6;8520,6
"210020 Alcântara";13913,3;13913,3
"210030 Aldeias Altas";18371,2;18371,2
"210040 Altamira do Maranhão";15529,7;15529,7
"210043 Alto Alegre do Maranhão";12078,3;12078,3
"210047 Alto Alegre do Pindaré";35650,0;35650,0
"210050 Alto Parnaíba";163936,4;163936,4
"210055 Amapá do Maranhão";6845,1;6845,1
"210060 Amarante do Maranhão";60702,3;60702,3
"210070 Anajatuba";41352,9;41352,9
"210080 Anapurus";24387,6;24387,6
"210083 Apicum-Açu";15253,9;15253,9
"210087 Araguanã";13967,1;13967,1
"210090 Araioses";48920,1;48920,1
"210095 Arame";48993,2;48993,2
"210100 Arari";45676,3;45676,3
"210110 Axixá";12587,9;12587,9
"210120 Bacabal";68136,2;68136,2
"210125 Bacabeira";13374,3;13374,3
"210130 Bacuri";9062,3;9062,3
"210135 Bacurituba";3660,2;3660,2
"210140 Balsas";671309,7;671309,7
"210150 Barão de Grajaú";7253,5;7253,5
"210160 Barra do Corda";82906,5;82906,5
"210170 Barreirinhas";61542,7;61542,7
"210177 Bela Vista do Maranhão";8955,7;8955,7
"210173 Belágua";4613,6;4613,6
"210180 Benedito Leite";5606,7;5606,7
"210190 Bequimão";15309,9;15309,9
"210193 Bernardo do Mearim";13226,5;13226,5
"210197 Boa Vista do Gurupi";5300,3;5300,3
"210200 Bom Jardim";71886,0;71886,0
"210203 Bom Jesus das Selvas";60807,4;60807,4
"210207 Bom Lugar";20033,8;20033,8
"210210 Brejo";63421,1;63421,1
"210215 Brejo de Areia";16262,4;16262,4
"210220 Buriti";31215,6;31215,6
"210230 Buriti Bravo";17040,6;17040,6
"210232 Buriticupu";74899,1;74899,1
"210235 Buritirana";15951,6;15951,6
"210237 Cachoeira Grande";10764,2;10764,2
"210240 Cajapió";7488,9;7488,9
"210250 Cajari";21840,6;21840,6
"210255 Campestre do Maranhão";15958,4;15958,4
"210260 Cândido Mendes";20215,4;20215,4
"210270 Cantanhede";7796,7;7796,7
"210275 Capinzal do Norte";17852,3;17852,3
"210280 Carolina";93437,7;93437,7
"210290 Carutapera";29201,7;29201,7
"210300 Caxias";30859,6;30859,6
"210310 Cedral";13923,2;13923,2
"210312 Central do Maranhão";4808,9;4808,9
"210315 Centro do Guilherme";17029,5;17029,5
"210317 Centro Novo do Maranhão";28793,8;28793,8
"210320 Chapadinha";38360,5;38360,5
"210325 Cidelândia";25751,9;25751,9
"210330 Codó";37530,1;37530,1
"210340 Coelho Neto";9517,3;9517,3
"210350 Colinas";39271,2;39271,2
"210355 Conceição do Lago-Açu";26947,8;26947,8
"210360 Coroatá";25219,3;25219,3
"210370 Cururupu";37979,6;37979,6
"210375 Davinópolis";10075,5;10075,5
"210380 Dom Pedro";8251,2;8251,2
"210390 Duque Bacelar";3467,5;3467,5
"210400 Esperantinópolis";13362,9;13362,9
"210405 Estreito";34832,4;34832,4
"210407 Feira Nova do Maranhão";14404,4;14404,4
"210408 Fernando Falcão";9066,7;9066,7
"210409 Formosa da Serra Negra";37621,9;37621,9
"210410 Fortaleza dos Nogueiras";55723,6;55723,6
"210420 Fortuna";25681,1;25681,1
"210430 Godofredo Viana";11783,3;11783,3
"210440 Gonçalves Dias";16983,1;16983,1
"210450 Governador Archer";9504,9;9504,9
"210455 Governador Edison Lobão";14402,2;14402,2
"210460 Governador Eugênio Barros";15582,2;15582,2
"210462 Governador Luiz Rocha";7692,5;7692,5
"210465 Governador Newton Bello";19144,7;19144,7
"210467 Governador Nunes Freire";22969,2;22969,2
"210470 Graça Aranha";6962,3;6962,3
"210480 Grajaú";98220,1;98220,1
"210490 Guimarães";18464,4;18464,4
"210500 Humberto de Campos";15597,3;15597,3
"210510 Icatu";18117,9;18117,9
"210515 Igarapé do Meio";14931,6;14931,6
"210520 Igarapé Grande";10839,4;10839,4
